"Date","Type","Transaction ID","Received Quantity","Received Currency","Received Currency Balance","Received Cost Basis (USD)","Received Wallet","Received Address","Received Tag","Received Comment","Sent Quantity","Sent Currency","Sent Currency Balance","Sent Cost Basis (USD)","Sent Wallet","Sent Address","Sent Tag","Sent Comment","Fee Amount","Fee Currency","Realized Return (USD)","Disabled"
01/23/2022 02:40:29,Buy,,67.10967196,GRT,...,...,Coinbase - GRT Wallet,,,Bought The Graph Using Chase - TOTAL CHECKING *****6925,30.00,USD,...,...,Coinbase - Cash (USD),,,Bought The Graph Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
01/25/2022 06:45:40,Buy,,6.28855861,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
02/01/2022 05:40:21,Buy,,5.44825073,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
02/01/2022 09:44:40,Buy,,0.00124688,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
02/01/2022 14:50:50,Buy,,0.01719756,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
02/03/2022 01:55:07,Receive,,0.13245033,CTX,...,...,Coinbase - CTX Wallet,,Payment,Received Cryptex Finance From Coinbase Earn,,,...,...,,,,,,,...,
02/03/2022 01:56:05,Receive,,0.13253810,CTX,...,...,Coinbase - CTX Wallet,,Payment,Received Cryptex Finance From Coinbase Earn,,,...,...,,,,,,,...,
02/03/2022 01:57:03,Receive,,0.13262599,CTX,...,...,Coinbase - CTX Wallet,,Payment,Received Cryptex Finance From Coinbase Earn,,,...,...,,,,,,,...,
02/04/2022 20:29:04,Trade,,6.95326648,GRT,...,...,Coinbase - GRT Wallet,,,Converted from Cryptex Finance Using CTX Wallet,0.39761443,CTX,...,...,Coinbase - CTX Wallet,,,Converted from Cryptex Finance Using CTX Wallet,,,...,
02/05/2022 02:48:33,Buy,,62.61659574,GRT,...,...,Coinbase - GRT Wallet,,,Bought The Graph Using Chase - TOTAL CHECKING *****6925,30.00,USD,...,...,Coinbase - Cash (USD),,,Bought The Graph Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
02/06/2022 04:05:03,Receive,,1000.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
02/07/2022 06:59:28,Receive,,0.26702269,RNDR,...,...,Coinbase - RNDR Wallet,,Payment,Received Render Token From Coinbase Earn,,,...,...,,,,,,,...,
02/07/2022 07:00:06,Receive,,0.26702269,RNDR,...,...,Coinbase - RNDR Wallet,,Payment,Received Render Token From Coinbase Earn,,,...,...,,,,,,,...,
02/07/2022 07:00:25,Receive,,0.26702269,RNDR,...,...,Coinbase - RNDR Wallet,,Payment,Received Render Token From Coinbase Earn,,,...,...,,,,,,,...,
02/07/2022 07:01:47,Trade,,104416.98056642,SHIB,...,...,Coinbase - SHIB Wallet,,,Converted from Render Token Using RNDR Wallet,0.80106809,RNDR,...,...,Coinbase - RNDR Wallet,,,Converted from Render Token Using RNDR Wallet,,,...,
02/08/2022 05:04:07,Buy,,4.47515466,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
02/11/2022 01:40:49,Trade,,46.85852900,USDC,...,...,Imported Wallet - Crypto.com Wallet - USDC,,,AUDIO -> USDC,39.37000000,AUDIO,...,...,Imported Wallet - Crypto.com Wallet - AUDIO,,,AUDIO -> USDC,,,...,
02/11/2022 01:41:51,Trade,,734.70000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,USDC -> VET,46.71738900,USDC,...,...,Imported Wallet - Crypto.com Wallet - USDC,,,USDC -> VET,,,...,
02/15/2022 06:49:40,Buy,,5.19518128,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
02/16/2022 04:18:46,Buy,,0.01528039,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
02/16/2022 09:49:34,Buy,,0.00108271,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
02/21/2022 01:45:55,Buy,,49.29433900,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
02/22/2022 04:57:23,Buy,,6.58590308,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
02/23/2022 17:01:41,Receive,,950.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
03/01/2022 06:08:01,Buy,,5.67326545,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
03/01/2022 14:55:34,Buy,,0.00108995,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
03/01/2022 16:13:34,Buy,,0.01623638,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
03/07/2022 16:03:33,Receive,,1000.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
03/08/2022 05:48:02,Buy,,6.22441191,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
03/15/2022 05:01:45,Buy,,6.64444444,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
03/15/2022 12:14:43,Buy,,0.01885184,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
03/16/2022 06:40:56,Buy,,0.00121107,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
03/22/2022 08:16:06,Buy,,5.91610605,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
03/29/2022 06:59:48,Buy,,5.24254822,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
04/02/2022 02:14:41,Buy,,0.01369906,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
04/02/2022 05:32:06,Buy,,0.00102557,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
04/05/2022 04:43:50,Buy,,5.42288858,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
04/12/2022 07:15:21,Buy,,6.54792321,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
04/12/2022 22:09:48,Buy,,50.64257800,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
04/16/2022 02:26:13,Buy,,0.00117688,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
04/16/2022 05:24:23,Buy,,0.01569995,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
04/19/2022 05:17:02,Buy,,6.37164370,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
04/20/2022 00:39:03,Receive,,1210.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
04/23/2022 05:01:51,Receive,,0.18647500,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
04/24/2022 02:17:26,Receive,,0.19087600,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
04/24/2022 21:33:01,Receive,,0.19200900,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
04/26/2022 05:17:09,Buy,,6.63608789,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
04/27/2022 00:17:06,Buy,,10.77286000,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
04/27/2022 05:52:46,Receive,,0.18039100,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
05/01/2022 12:44:53,Buy,,0.00125819,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
05/01/2022 22:05:14,Buy,,0.01697131,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
05/03/2022 07:12:42,Buy,,8.07380738,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/03/2022 14:47:56,Receive,,0.21296300,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
05/04/2022 02:35:42,Buy,,11.52363800,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/07/2022 02:44:01,Receive,,0.21212000,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
05/10/2022 05:32:10,Buy,,9.80649393,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/10/2022 20:53:52,Receive,,8.19000819,GRT,...,...,Coinbase - GRT Wallet,,Payment,Received The Graph From Coinbase Earn,,,...,...,,,,,,,...,
05/11/2022 03:16:48,Buy,,14.19303800,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/12/2022 02:54:42,Receive,,0.22443300,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
05/13/2022 19:05:50,Trade,,0.50000000,ETH2,...,...,Coinbase - ETH2 Wallet,,,Converted to Ethereum 2 Using ETH Wallet,0.50000000,ETH,...,...,Coinbase - ETH Wallet,,,Converted to Ethereum 2 Using ETH Wallet,,,...,
05/15/2022 09:37:21,Buy,,0.00161188,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
05/15/2022 19:27:13,Buy,,0.02294880,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
05/17/2022 08:23:20,Buy,,12.64627097,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/18/2022 00:49:05,Buy,,15.58915500,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/20/2022 02:46:47,Receive,,0.22499400,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
05/22/2022 02:24:41,Receive,,0.22311300,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
05/24/2022 07:51:02,Buy,,13.82005854,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/25/2022 00:47:51,Transfer,d2d38c31bff8c7e72197be12d981d33303f205feda50bae628b686de2197150e,0.03000000,ETH,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,0.03065100,ETH,...,...,Coinbase - ETH Wallet,0x7A178467296f9723f8F245d87F07851163b622cF,,Sent Ethereum To Ethereum address,0.00065100,ETH,...,
05/25/2022 00:50:07,Send,0ecd7b45d0e76a50cebc0f20b24d041ff4e62dd3eee10b0b090155d1d537e2f8,,,...,...,,,,,0.00000000,ETH,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,0.00781844,ETH,...,
05/25/2022 00:51:34,Receive,0x17128a801b516a53b5709a8e889b61e4553ae74c6e54a83e314ef24922765902,792.68698521,HEX,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,,,...,...,,,,,,,...,
05/25/2022 03:37:07,Buy,,17.03703700,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/25/2022 03:59:00,Receive,,1000.00000000,ONE,...,...,Imported Wallet - Crypto.com Wallet - ONE,,,Buy ONE,,,...,...,,,,,,,...,
05/27/2022 17:58:00,Receive,,2000.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
05/28/2022 02:13:53,Receive,,0.22741800,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
05/29/2022 16:08:39,Buy,,0.50000000,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,917.76,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,13.47,USD,...,
05/29/2022 16:10:03,Trade,,0.50000000,ETH2,...,...,Coinbase - ETH2 Wallet,,,Converted to Ethereum 2 Using ETH Wallet,0.50000000,ETH,...,...,Coinbase - ETH Wallet,,,Converted to Ethereum 2 Using ETH Wallet,,,...,
05/30/2022 01:28:29,Buy,,62.47508104,GRT,...,...,Coinbase - GRT Wallet,,,Bought The Graph Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought The Graph Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
05/31/2022 06:19:37,Buy,,13.76400184,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/01/2022 02:15:22,Receive,,0.23835500,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
06/02/2022 06:22:49,Buy,,0.02631564,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
06/02/2022 08:30:31,Buy,,0.00159452,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
06/03/2022 20:21:39,Transfer,b6dd6d5cc43c22e51d2f2f8281f3a47b07f2ced30d64359f05acf6665fcf92b2,0.05693237,ETH,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,0.05844437,ETH,...,...,Coinbase - ETH Wallet,0x7A178467296f9723f8F245d87F07851163b622cF,,Sent Ethereum To Ethereum address,0.00151200,ETH,...,
06/06/2022 17:52:21,Receive,,0.23292200,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
06/07/2022 04:31:46,Buy,,15.05033557,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/08/2022 02:22:14,Buy,,13.88544900,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/09/2022 18:01:43,Receive,,1500.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
06/10/2022 15:55:31,Send,,,,...,...,,,,,0.04973078,BTC,...,...,Coinbase - BTC Wallet,bc1qse2wnff0uqud763wpnnatxf8teq9mrhjt26fs2,,Sent Bitcoin To Bitcoin address,0.00000316,BTC,...,
06/12/2022 00:13:12,Receive,,0.24866400,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
06/14/2022 05:03:08,Buy,,21.22574539,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/15/2022 02:34:39,Buy,,18.86038700,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/15/2022 15:38:57,Receive,,500.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
06/15/2022 21:28:30,Buy,,0.03998160,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
06/16/2022 07:40:26,Buy,,0.00220685,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
06/18/2022 22:28:43,Buy,,0.04868220,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
06/18/2022 22:29:35,Buy,,0.00250334,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
06/18/2022 22:30:42,Buy,,67.18275366,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,25.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,1.49,USD,...,
06/18/2022 22:31:50,Receive,,1250.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
06/20/2022 10:04:48,Receive,,0.23565000,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
06/21/2022 06:14:33,Buy,,20.78794902,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/22/2022 02:54:19,Buy,,19.13804100,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/24/2022 06:11:51,Receive,,0.24680400,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
06/27/2022 04:59:36,Receive,,0.25772300,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
06/28/2022 07:59:36,Buy,,16.75070028,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
06/29/2022 02:05:30,Buy,,18.92804400,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/01/2022 17:40:46,Buy,,0.04444837,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
07/02/2022 01:11:57,Buy,,0.00249217,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
07/05/2022 14:54:32,Receive,,0.21038800,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
07/06/2022 02:51:13,Buy,,19.95106800,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/08/2022 10:55:15,Receive,,1000.00000000,ONE,...,...,Imported Wallet - Crypto.com Wallet - ONE,,,Buy ONE,,,...,...,,,,,,,...,
07/09/2022 12:09:28,Receive,,0.21376100,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
07/11/2022 11:20:58,Trade,0x98721d30742fe81afb6970006e48235af596d26b6efc6825898a9f996479786c,59.75621793,HEX,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,,,...,...,,,,,,,...,
07/11/2022 11:20:58,Trade,0x98721d30742fe81afb6970006e48235af596d26b6efc6825898a9f996479786c,,,...,...,,,,,2.00000000,PMON,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,,,...,
07/11/2022 11:20:58,Send,0x98721d30742fe81afb6970006e48235af596d26b6efc6825898a9f996479786c,,,...,...,,,,,0.00000000,ETH,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,0.00309367,ETH,...,
