date,CRO_mktvalue,ADA_mktvalue,BTC_mktvalue,USDM_mktvalue,VET_mktvalue,USDC_mktvalue,ONE_mktvalue,DOGE_mktvalue,AUDIO_mktvalue,HBAR_mktvalue,USD_mktvalue,portf_value,sp500_mktvalue,ptf_value_pctch,sp500_pctch,ptf_value_diff,sp500_diff
2022-11-11,0.0,0.0,0.0,0.0,85.331,0.0,69.565,0.0,0.0,10.158,5.486,170.54,3992.929931640625,-1.91,0.92,-3.32,36.56
2022-11-14,0.0,0.0,0.0,0.0,85.331,0.0,69.565,0.0,0.0,10.158,5.486,170.54,3957.25,0.0,-0.89,0.0,-35.68
2022-11-15,0.0,0.0,0.0,0.0,88.173,0.0,71.882,0.0,0.0,10.497,5.668,176.22000000000003,3991.72998046875,3.33,0.87,5.68,34.48
2022-11-16,0.0,0.0,0.0,0.0,84.987,0.0,69.284,0.0,0.0,10.117,5.463,169.851,3958.7900390625,-3.61,-0.83,-6.37,-32.94
2022-11-17,0.0,0.0,0.0,0.0,83.861,0.0,68.366,0.0,0.0,9.983,5.391,167.601,3946.56005859375,-1.32,-0.31,-2.25,-12.23
2022-11-18,0.0,0.0,0.0,0.0,83.872,0.0,68.376,0.0,0.0,9.985,5.392,167.625,3965.340087890625,0.01,0.48,0.02,18.78
2022-11-21,0.0,0.0,0.0,0.0,83.872,0.0,68.376,0.0,0.0,9.985,4.793,167.026,3949.93994140625,-0.36,-0.39,-0.6,-15.4
2022-11-22,0.0,0.0,0.0,0.0,83.872,0.0,68.376,0.0,0.0,9.985,4.793,167.026,4003.580078125,0.0,1.36,0.0,53.64
2022-11-23,0.0,0.0,0.0,0.0,83.872,0.0,68.376,0.0,0.0,9.985,4.793,167.026,4027.260009765625,0.0,0.59,0.0,23.68
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3972.610107421875,-100.0,-1.36,-167.03,-54.65
