date,CRO_volume,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_volume,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_volume,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,ONE_volume,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,VET_volume,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_volume,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,DOGE_volume,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_volume,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price
2021-12-19 00:00:00,442.43,-38306.0,0.0,0.0,0.0,,442.43,-32553.94,0.0,0.0,0.0,,442.43,-0.27,0.0023,0.27,0.0,117.391,442.43,-34828.05,2300.0,73795.0,0.0,32.085,442.43,-131513.64,16014.7,799032.87,0.0,49.894,442.43,1969.91,-44.383706,-1969.91,0.0,44.384,442.43,-22143.95,0.0,0.0,0.0,,442.43,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-20 00:00:00,380.85,-38306.0,0.0,0.0,0.0,,380.85,-32553.94,0.0,0.0,0.0,,380.85,-0.27,0.0023,0.27,0.0,117.391,380.85,-34828.05,2300.0,73795.0,0.0,32.085,380.85,-131513.64,16014.7,799032.87,0.0,49.894,380.85,1969.91,-44.383706,-1969.91,0.0,44.384,380.85,-22143.95,0.0,0.0,0.0,,380.85,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-21 00:00:00,763.86,-38306.0,0.0,0.0,0.0,,763.86,-32553.94,0.0,0.0,0.0,,763.86,-0.27,0.0023,0.27,0.0,117.391,763.86,-34828.05,2300.0,73795.0,0.0,32.085,763.86,-131513.64,16014.7,799032.87,0.0,49.894,763.86,1969.91,-44.383706,-1969.91,0.0,44.384,763.86,-22143.95,0.0,0.0,0.0,,763.86,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-22 00:00:00,101.39,-38306.0,0.0,0.0,0.0,,101.39,-32553.94,0.0,0.0,0.0,,101.39,-0.27,0.0023,0.27,0.0,117.391,101.39,-34828.05,2300.0,73795.0,0.0,32.085,101.39,-131513.64,16014.7,799032.87,0.0,49.894,101.39,1969.91,-44.383706,-1969.91,0.0,44.384,101.39,-22143.95,0.0,0.0,0.0,,101.39,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-23 00:00:00,6978.37,-38306.0,0.0,0.0,0.0,,6978.37,-32553.94,0.0,0.0,0.0,,6978.37,-0.27,0.0023,0.27,0.0,117.391,6978.37,-34828.05,2300.0,73795.0,0.0,32.085,6978.37,-131513.64,16014.7,799032.87,0.0,49.894,6978.37,1969.91,-44.383706,-1969.91,0.0,44.384,6978.37,-22143.95,0.0,0.0,0.0,,6978.37,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-24 00:00:00,2445.38,-38306.0,0.0,0.0,0.0,,2445.38,-32553.94,0.0,0.0,0.0,,2445.38,-0.27,0.0023,0.27,0.0,117.391,2445.38,-34828.05,2300.0,73795.0,0.0,32.085,2445.38,-131513.64,16014.7,799032.87,0.0,49.894,2445.38,1969.91,-44.383706,-1969.91,0.0,44.384,2445.38,-22143.95,0.0,0.0,0.0,,2445.38,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-25 00:00:00,10621.11,-38306.0,0.0,0.0,0.0,,10621.11,-32553.94,0.0,0.0,0.0,,10621.11,-0.27,0.0023,0.27,0.0,117.391,10621.11,-34828.05,2300.0,73795.0,0.0,32.085,10621.11,-131513.64,16014.7,799032.87,0.0,49.894,10621.11,1969.91,-44.383706,-1969.91,0.0,44.384,10621.11,-22143.95,0.0,0.0,0.0,,10621.11,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-26 00:00:00,16964.93,-38306.0,0.0,0.0,0.0,,16964.93,-32553.94,0.0,0.0,0.0,,16964.93,-0.27,0.0023,0.27,0.0,117.391,16964.93,-34828.05,2300.0,73795.0,0.0,32.085,16964.93,-131513.64,16014.7,799032.87,0.0,49.894,16964.93,1969.91,-44.383706,-1969.91,0.0,44.384,16964.93,-22143.95,0.0,0.0,0.0,,16964.93,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-27 00:00:00,608.34,-38306.0,0.0,0.0,0.0,,608.34,-32553.94,0.0,0.0,0.0,,608.34,-0.27,0.0023,0.27,0.0,117.391,608.34,-34828.05,2300.0,73795.0,0.0,32.085,608.34,-131513.64,16014.7,799032.87,0.0,49.894,608.34,1969.91,-44.383706,-1969.91,0.0,44.384,608.34,-22143.95,0.0,0.0,0.0,,608.34,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-28 00:00:00,1566.23,-38306.0,0.0,0.0,0.0,,1566.23,-32553.94,0.0,0.0,0.0,,1566.23,-0.27,0.0023,0.27,0.0,117.391,1566.23,-34828.05,2300.0,73795.0,0.0,32.085,1566.23,-131513.64,16014.7,799032.87,0.0,49.894,1566.23,1969.91,-44.383706,-1969.91,0.0,44.384,1566.23,-22143.95,0.0,0.0,0.0,,1566.23,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-29 00:00:00,5425.42,-38306.0,0.0,0.0,0.0,,5425.42,-32553.94,0.0,0.0,0.0,,5425.42,-0.27,0.0023,0.27,0.0,117.391,5425.42,-34828.05,2300.0,73795.0,0.0,32.085,5425.42,-131513.64,16014.7,799032.87,0.0,49.894,5425.42,1969.91,-44.383706,-1969.91,0.0,44.384,5425.42,-22143.95,0.0,0.0,0.0,,5425.42,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-30 00:00:00,15327.46,-38306.0,0.0,0.0,0.0,,15327.46,-32553.94,0.0,0.0,0.0,,15327.46,-0.27,0.0023,0.27,0.0,117.391,15327.46,-34828.05,2300.0,73795.0,0.0,32.085,15327.46,-131513.64,16014.7,799032.87,0.0,49.894,15327.46,1969.91,-44.383706,-1969.91,0.0,44.384,15327.46,-22143.95,0.0,0.0,0.0,,15327.46,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-31 00:00:00,11205.87,-38306.0,0.0,0.0,0.0,,11205.87,-32553.94,0.0,0.0,0.0,,11205.87,-0.27,0.0023,0.27,0.0,117.391,11205.87,-34828.05,2300.0,73795.0,0.0,32.085,11205.87,-131513.64,16014.7,799032.87,0.0,49.894,11205.87,1969.91,-44.383706,-1969.91,0.0,44.384,11205.87,-22143.95,0.0,0.0,0.0,,11205.87,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-01 00:00:00,376.07,-38306.0,0.0,0.0,0.0,,376.07,-32553.94,0.0,0.0,0.0,,376.07,-0.27,0.0023,0.27,0.0,117.391,376.07,-34828.05,2300.0,73795.0,0.0,32.085,376.07,-131513.64,16014.7,799032.87,0.0,49.894,376.07,1969.91,-44.383706,-1969.91,0.0,44.384,376.07,-22143.95,0.0,0.0,0.0,,376.07,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-02 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-34828.05,2300.0,73795.0,0.0,32.085,0.0,-131513.64,16014.7,799032.87,0.0,49.894,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-03 00:00:00,653.08,-38306.0,0.0,0.0,0.0,,653.08,-32553.94,0.0,0.0,0.0,,653.08,-0.27,0.0023,0.27,0.0,117.391,653.08,-34828.05,2300.0,73795.0,0.0,32.085,653.08,-131513.64,16014.7,799032.87,0.0,49.894,653.08,1969.91,-44.383706,-1969.91,0.0,44.384,653.08,-22143.95,0.0,0.0,0.0,,653.08,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-04 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-34828.05,2300.0,73795.0,0.0,32.085,0.0,-131513.64,16014.7,799032.87,0.0,49.894,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-05 00:00:00,5896.42,-38306.0,0.0,0.0,0.0,,5896.42,-32553.94,0.0,0.0,0.0,,5896.42,-0.27,0.0023,0.27,0.0,117.391,5896.42,-34828.05,2300.0,73795.0,0.0,32.085,5896.42,-131513.64,16014.7,799032.87,0.0,49.894,5896.42,1969.91,-44.383706,-1969.91,0.0,44.384,5896.42,-22143.95,0.0,0.0,0.0,,5896.42,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-06 00:00:00,5584.02,-38306.0,0.0,0.0,0.0,,5584.02,-32553.94,0.0,0.0,0.0,,5584.02,-0.27,0.0023,0.27,0.0,117.391,5584.02,-34828.05,2300.0,73795.0,0.0,32.085,5584.02,-131513.64,16014.7,799032.87,0.0,49.894,5584.02,1969.91,-44.383706,-1969.91,0.0,44.384,5584.02,-22143.95,0.0,0.0,0.0,,5584.02,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-07 00:00:00,1416.94,-38306.0,0.0,0.0,0.0,,1416.94,-32553.94,0.0,0.0,0.0,,1416.94,-0.27,0.0023,0.27,0.0,117.391,1416.94,-34828.05,2300.0,73795.0,0.0,32.085,1416.94,-131513.64,16014.7,799032.87,0.0,49.894,1416.94,1969.91,-44.383706,-1969.91,0.0,44.384,1416.94,-22143.95,0.0,0.0,0.0,,1416.94,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-08 00:00:00,4000.55,-38306.0,0.0,0.0,0.0,,4000.55,-32553.94,0.0,0.0,0.0,,4000.55,-0.27,0.0023,0.27,0.0,117.391,4000.55,-34828.05,2300.0,73795.0,0.0,32.085,4000.55,-131513.64,16014.7,799032.87,0.0,49.894,4000.55,1969.91,-44.383706,-1969.91,0.0,44.384,4000.55,-22143.95,0.0,0.0,0.0,,4000.55,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-09 00:00:00,3994.17,-38306.0,0.0,0.0,0.0,,3994.17,-32553.94,0.0,0.0,0.0,,3994.17,-0.27,0.0023,0.27,0.0,117.391,3994.17,-34828.05,2300.0,73795.0,0.0,32.085,3994.17,-131513.64,16014.7,799032.87,0.0,49.894,3994.17,1969.91,-44.383706,-1969.91,0.0,44.384,3994.17,-22143.95,0.0,0.0,0.0,,3994.17,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-09 17:46:44,,,,,,,,,,,,,,,,,,,,,,,,,-,-161701.44,15314.7,740659.87,0.0,48.363,,,,,,,,,,,,,,,,,,
2022-01-10 00:00:00,1882.16,-38306.0,0.0,0.0,0.0,,1882.16,-32553.94,0.0,0.0,0.0,,1882.16,-0.27,0.0023,0.27,0.0,117.391,1882.16,-34828.05,2300.0,73795.0,0.0,32.085,1882.16,-161701.44,15314.7,740659.87,0.0,48.363,1882.16,1969.91,-44.383706,-1969.91,0.0,44.384,1882.16,-22143.95,0.0,0.0,0.0,,1882.16,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-11 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-34828.05,2300.0,73795.0,0.0,32.085,0.0,-161701.44,15314.7,740659.87,0.0,48.363,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-12 00:00:00,25031.7,-38306.0,0.0,0.0,0.0,,25031.7,-32553.94,0.0,0.0,0.0,,25031.7,-0.27,0.0023,0.27,0.0,117.391,25031.7,-34828.05,2300.0,73795.0,0.0,32.085,25031.7,-161701.44,15314.7,740659.87,0.0,48.363,25031.7,1969.91,-44.383706,-1969.91,0.0,44.384,25031.7,-22143.95,0.0,0.0,0.0,,25031.7,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-13 00:00:00,2292.89,-38306.0,0.0,0.0,0.0,,2292.89,-32553.94,0.0,0.0,0.0,,2292.89,-0.27,0.0023,0.27,0.0,117.391,2292.89,-34828.05,2300.0,73795.0,0.0,32.085,2292.89,-161701.44,15314.7,740659.87,0.0,48.363,2292.89,1969.91,-44.383706,-1969.91,0.0,44.384,2292.89,-22143.95,0.0,0.0,0.0,,2292.89,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-14 00:00:00,3616.78,-38306.0,0.0,0.0,0.0,,3616.78,-32553.94,0.0,0.0,0.0,,3616.78,-0.27,0.0023,0.27,0.0,117.391,3616.78,-34828.05,2300.0,73795.0,0.0,32.085,3616.78,-161701.44,15314.7,740659.87,0.0,48.363,3616.78,1969.91,-44.383706,-1969.91,0.0,44.384,3616.78,-22143.95,0.0,0.0,0.0,,3616.78,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-14 16:33:48,,,,,,,,,,,,,,,,,,,,,,,,,-,-168823.44,14694.7,710472.07,0.0,48.349,,,,,,,,,,,,,,,,,,
2022-01-15 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-34828.05,2300.0,73795.0,0.0,32.085,0.0,-168823.44,14694.7,710472.07,0.0,48.349,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-16 00:00:00,3073.11,-38306.0,0.0,0.0,0.0,,3073.11,-32553.94,0.0,0.0,0.0,,3073.11,-0.27,0.0023,0.27,0.0,117.391,3073.11,-34828.05,2300.0,73795.0,0.0,32.085,3073.11,-168823.44,14694.7,710472.07,0.0,48.349,3073.11,1969.91,-44.383706,-1969.91,0.0,44.384,3073.11,-22143.95,0.0,0.0,0.0,,3073.11,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-17 00:00:00,616.62,-38306.0,0.0,0.0,0.0,,616.62,-32553.94,0.0,0.0,0.0,,616.62,-0.27,0.0023,0.27,0.0,117.391,616.62,-34828.05,2300.0,73795.0,0.0,32.085,616.62,-168823.44,14694.7,710472.07,0.0,48.349,616.62,1969.91,-44.383706,-1969.91,0.0,44.384,616.62,-22143.95,0.0,0.0,0.0,,616.62,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-18 00:00:00,3292.57,-38306.0,0.0,0.0,0.0,,3292.57,-32553.94,0.0,0.0,0.0,,3292.57,-0.27,0.0023,0.27,0.0,117.391,3292.57,-34828.05,2300.0,73795.0,0.0,32.085,3292.57,-168823.44,14694.7,710472.07,0.0,48.349,3292.57,1969.91,-44.383706,-1969.91,0.0,44.384,3292.57,-22143.95,0.0,0.0,0.0,,3292.57,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-19 00:00:00,3197.22,-38306.0,0.0,0.0,0.0,,3197.22,-32553.94,0.0,0.0,0.0,,3197.22,-0.27,0.0023,0.27,0.0,117.391,3197.22,-34828.05,2300.0,73795.0,0.0,32.085,3197.22,-168823.44,14694.7,710472.07,0.0,48.349,3197.22,1969.91,-44.383706,-1969.91,0.0,44.384,3197.22,-22143.95,0.0,0.0,0.0,,3197.22,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-20 00:00:00,2008.37,-38306.0,0.0,0.0,0.0,,2008.37,-32553.94,0.0,0.0,0.0,,2008.37,-0.27,0.0023,0.27,0.0,117.391,2008.37,-34828.05,2300.0,73795.0,0.0,32.085,2008.37,-168823.44,14694.7,710472.07,0.0,48.349,2008.37,1969.91,-44.383706,-1969.91,0.0,44.384,2008.37,-22143.95,0.0,0.0,0.0,,2008.37,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-21 00:00:00,5454.59,-38306.0,0.0,0.0,0.0,,5454.59,-32553.94,0.0,0.0,0.0,,5454.59,-0.27,0.0023,0.27,0.0,117.391,5454.59,-34828.05,2300.0,73795.0,0.0,32.085,5454.59,-168823.44,14694.7,710472.07,0.0,48.349,5454.59,1969.91,-44.383706,-1969.91,0.0,44.384,5454.59,-22143.95,0.0,0.0,0.0,,5454.59,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-22 00:00:00,34622.93,-38306.0,0.0,0.0,0.0,,34622.93,-32553.94,0.0,0.0,0.0,,34622.93,-0.27,0.0023,0.27,0.0,117.391,34622.93,-34828.05,2300.0,73795.0,0.0,32.085,34622.93,-168823.44,14694.7,710472.07,0.0,48.349,34622.93,1969.91,-44.383706,-1969.91,0.0,44.384,34622.93,-22143.95,0.0,0.0,0.0,,34622.93,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-23 00:00:00,548.98,-38306.0,0.0,0.0,0.0,,548.98,-32553.94,0.0,0.0,0.0,,548.98,-0.27,0.0023,0.27,0.0,117.391,548.98,-34828.05,2300.0,73795.0,0.0,32.085,548.98,-168823.44,14694.7,710472.07,0.0,48.349,548.98,1969.91,-44.383706,-1969.91,0.0,44.384,548.98,-22143.95,0.0,0.0,0.0,,548.98,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-23 02:33:41,,,,,,,,,,,,,,,,,,,,,,,,,-,-272535.44,14394.7,703350.07,0.0,48.862,,,,,,,,,,,,,,,,,,
2022-01-23 02:34:25,,,,,,,,,,,,,,,,,,,-,-39271.05,2150.0,72313.0,0.0,33.634,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-39271.05,2150.0,72313.0,0.0,33.634,0.0,-272535.44,14394.7,703350.07,0.0,48.862,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-25 00:00:00,1168.02,-38306.0,0.0,0.0,0.0,,1168.02,-32553.94,0.0,0.0,0.0,,1168.02,-0.27,0.0023,0.27,0.0,117.391,1168.02,-39271.05,2150.0,72313.0,0.0,33.634,1168.02,-272535.44,14394.7,703350.07,0.0,48.862,1168.02,1969.91,-44.383706,-1969.91,0.0,44.384,1168.02,-22143.95,0.0,0.0,0.0,,1168.02,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-26 00:00:00,1262.87,-38306.0,0.0,0.0,0.0,,1262.87,-32553.94,0.0,0.0,0.0,,1262.87,-0.27,0.0023,0.27,0.0,117.391,1262.87,-39271.05,2150.0,72313.0,0.0,33.634,1262.87,-272535.44,14394.7,703350.07,0.0,48.862,1262.87,1969.91,-44.383706,-1969.91,0.0,44.384,1262.87,-22143.95,0.0,0.0,0.0,,1262.87,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-27 00:00:00,169.63,-38306.0,0.0,0.0,0.0,,169.63,-32553.94,0.0,0.0,0.0,,169.63,-0.27,0.0023,0.27,0.0,117.391,169.63,-39271.05,2150.0,72313.0,0.0,33.634,169.63,-272535.44,14394.7,703350.07,0.0,48.862,169.63,1969.91,-44.383706,-1969.91,0.0,44.384,169.63,-22143.95,0.0,0.0,0.0,,169.63,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-28 00:00:00,668.09,-38306.0,0.0,0.0,0.0,,668.09,-32553.94,0.0,0.0,0.0,,668.09,-0.27,0.0023,0.27,0.0,117.391,668.09,-39271.05,2150.0,72313.0,0.0,33.634,668.09,-272535.44,14394.7,703350.07,0.0,48.862,668.09,1969.91,-44.383706,-1969.91,0.0,44.384,668.09,-22143.95,0.0,0.0,0.0,,668.09,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-29 00:00:00,8062.03,-38306.0,0.0,0.0,0.0,,8062.03,-32553.94,0.0,0.0,0.0,,8062.03,-0.27,0.0023,0.27,0.0,117.391,8062.03,-39271.05,2150.0,72313.0,0.0,33.634,8062.03,-272535.44,14394.7,703350.07,0.0,48.862,8062.03,1969.91,-44.383706,-1969.91,0.0,44.384,8062.03,-22143.95,0.0,0.0,0.0,,8062.03,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-30 00:00:00,1200.37,-38306.0,0.0,0.0,0.0,,1200.37,-32553.94,0.0,0.0,0.0,,1200.37,-0.27,0.0023,0.27,0.0,117.391,1200.37,-39271.05,2150.0,72313.0,0.0,33.634,1200.37,-272535.44,14394.7,703350.07,0.0,48.862,1200.37,1969.91,-44.383706,-1969.91,0.0,44.384,1200.37,-22143.95,0.0,0.0,0.0,,1200.37,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-31 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-39271.05,2150.0,72313.0,0.0,33.634,0.0,-272535.44,14394.7,703350.07,0.0,48.862,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-01 00:00:00,6294.67,-38306.0,0.0,0.0,0.0,,6294.67,-32553.94,0.0,0.0,0.0,,6294.67,-0.27,0.0023,0.27,0.0,117.391,6294.67,-39271.05,2150.0,72313.0,0.0,33.634,6294.67,-272535.44,14394.7,703350.07,0.0,48.862,6294.67,1969.91,-44.383706,-1969.91,0.0,44.384,6294.67,-22143.95,0.0,0.0,0.0,,6294.67,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-02 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-39271.05,2150.0,72313.0,0.0,33.634,0.0,-272535.44,14394.7,703350.07,0.0,48.862,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-03 00:00:00,163.48,-38306.0,0.0,0.0,0.0,,163.48,-32553.94,0.0,0.0,0.0,,163.48,-0.27,0.0023,0.27,0.0,117.391,163.48,-39271.05,2150.0,72313.0,0.0,33.634,163.48,-272535.44,14394.7,703350.07,0.0,48.862,163.48,1969.91,-44.383706,-1969.91,0.0,44.384,163.48,-22143.95,0.0,0.0,0.0,,163.48,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-04 00:00:00,1481.97,-38306.0,0.0,0.0,0.0,,1481.97,-32553.94,0.0,0.0,0.0,,1481.97,-0.27,0.0023,0.27,0.0,117.391,1481.97,-39271.05,2150.0,72313.0,0.0,33.634,1481.97,-272535.44,14394.7,703350.07,0.0,48.862,1481.97,1969.91,-44.383706,-1969.91,0.0,44.384,1481.97,-22143.95,0.0,0.0,0.0,,1481.97,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-05 00:00:00,1329.7,-38306.0,0.0,0.0,0.0,,1329.7,-32553.94,0.0,0.0,0.0,,1329.7,-0.27,0.0023,0.27,0.0,117.391,1329.7,-39271.05,2150.0,72313.0,0.0,33.634,1329.7,-272535.44,14394.7,703350.07,0.0,48.862,1329.7,1969.91,-44.383706,-1969.91,0.0,44.384,1329.7,-22143.95,0.0,0.0,0.0,,1329.7,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-06 00:00:00,1006.0,-38306.0,0.0,0.0,0.0,,1006.0,-32553.94,0.0,0.0,0.0,,1006.0,-0.27,0.0023,0.27,0.0,117.391,1006.0,-39271.05,2150.0,72313.0,0.0,33.634,1006.0,-272535.44,14394.7,703350.07,0.0,48.862,1006.0,1969.91,-44.383706,-1969.91,0.0,44.384,1006.0,-22143.95,0.0,0.0,0.0,,1006.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-06 04:05:03,,,,,,,,,,,,,,,,,,,,,,,,,-,-333275.44,12994.7,599638.07,0.0,46.145,,,,,,,,,,,,,,,,,,
2022-02-07 00:00:00,123.79,-38306.0,0.0,0.0,0.0,,123.79,-32553.94,0.0,0.0,0.0,,123.79,-0.27,0.0023,0.27,0.0,117.391,123.79,-39271.05,2150.0,72313.0,0.0,33.634,123.79,-333275.44,12994.7,599638.07,0.0,46.145,123.79,1969.91,-44.383706,-1969.91,0.0,44.384,123.79,-22143.95,0.0,0.0,0.0,,123.79,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-08 00:00:00,2185.28,-38306.0,0.0,0.0,0.0,,2185.28,-32553.94,0.0,0.0,0.0,,2185.28,-0.27,0.0023,0.27,0.0,117.391,2185.28,-39271.05,2150.0,72313.0,0.0,33.634,2185.28,-333275.44,12994.7,599638.07,0.0,46.145,2185.28,1969.91,-44.383706,-1969.91,0.0,44.384,2185.28,-22143.95,0.0,0.0,0.0,,2185.28,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-09 00:00:00,2926.92,-38306.0,0.0,0.0,0.0,,2926.92,-32553.94,0.0,0.0,0.0,,2926.92,-0.27,0.0023,0.27,0.0,117.391,2926.92,-39271.05,2150.0,72313.0,0.0,33.634,2926.92,-333275.44,12994.7,599638.07,0.0,46.145,2926.92,1969.91,-44.383706,-1969.91,0.0,44.384,2926.92,-22143.95,0.0,0.0,0.0,,2926.92,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-10 00:00:00,3331.81,-38306.0,0.0,0.0,0.0,,3331.81,-32553.94,0.0,0.0,0.0,,3331.81,-0.27,0.0023,0.27,0.0,117.391,3331.81,-39271.05,2150.0,72313.0,0.0,33.634,3331.81,-333275.44,12994.7,599638.07,0.0,46.145,3331.81,1969.91,-44.383706,-1969.91,0.0,44.384,3331.81,-22143.95,0.0,0.0,0.0,,3331.81,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-11 00:00:00,0.0,-38306.0,0.0,0.0,0.0,,0.0,-32553.94,0.0,0.0,0.0,,0.0,-0.27,0.0023,0.27,0.0,117.391,0.0,-39271.05,2150.0,72313.0,0.0,33.634,0.0,-333275.44,12994.7,599638.07,0.0,46.145,0.0,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,-22143.95,0.0,0.0,0.0,,0.0,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-11 01:40:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-7314.839999999999,0.0,0.0,0.0,
2022-02-11 01:41:51,,,,,,,,,,,,,,,,,,,,,,,,,-,-367598.71,11994.7,538898.07,0.0,44.928,,,,,,,,,,,,,,,,,,
2022-02-12 00:00:00,914.31,-38306.0,0.0,0.0,0.0,,914.31,-32553.94,0.0,0.0,0.0,,914.31,-0.27,0.0023,0.27,0.0,117.391,914.31,-39271.05,2150.0,72313.0,0.0,33.634,914.31,-367598.71,11994.7,538898.07,0.0,44.928,914.31,1969.91,-44.383706,-1969.91,0.0,44.384,914.31,-22143.95,0.0,0.0,0.0,,914.31,-7314.839999999999,0.0,0.0,0.0,
2022-02-13 00:00:00,288.54,-38306.0,0.0,0.0,0.0,,288.54,-32553.94,0.0,0.0,0.0,,288.54,-0.27,0.0023,0.27,0.0,117.391,288.54,-39271.05,2150.0,72313.0,0.0,33.634,288.54,-367598.71,11994.7,538898.07,0.0,44.928,288.54,1969.91,-44.383706,-1969.91,0.0,44.384,288.54,-22143.95,0.0,0.0,0.0,,288.54,-7314.839999999999,0.0,0.0,0.0,
