date,CRO_adj_close,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,CRO_mktvalue,ADA_adj_close,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,ADA_mktvalue,BTC_adj_close,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,BTC_mktvalue,USDM_adj_close,USDM_cashflow,USDM_cml_units,USDM_cml_cost,USDM_gain_loss,USDM_avg_price,USDM_mktvalue,VET_adj_close,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,VET_mktvalue,USDC_adj_close,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,USDC_mktvalue,ONE_adj_close,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,ONE_mktvalue,DOGE_adj_close,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,DOGE_mktvalue,AUDIO_adj_close,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,AUDIO_mktvalue,HBAR_adj_close,HBAR_cashflow,HBAR_cml_units,HBAR_cml_cost,HBAR_gain_loss,HBAR_avg_price,HBAR_mktvalue,USD_adj_close,USD_cashflow,USD_cml_units,USD_cml_cost,USD_gain_loss,USD_avg_price,USD_mktvalue
2022-01-18,0.30371992279057475,-38306.0,0.0,0.0,0.0,,0.0,0.30371992279057475,-32554.1,0.0,0.0,0.0,,0.0,0.30371992279057475,0.0,0.0,0.0,0.0,,0.0,0.30371992279057475,-4222.4,0.0,0.0,0.0,,0.0,0.30371992279057475,-147077.1,21310.0,0.0,0.0,0.0,6472.272,0.30371992279057475,-9767.84,34.46,0.0,-3687.49,0.0,10.466,0.30371992279057475,-12588.5,4012.0,0.0,0.0,0.0,1218.524,0.30371992279057475,-22206.309999999998,0.0,0.0,0.0,,0.0,0.30371992279057475,-3511.25,25.0,0.0,-2111.5,0.0,7.593,0.30371992279057475,0.0,0.0,0.0,0.0,,0.0,0.30371992279057475,0.0,0.0,0.0,0.0,,0.0
2022-01-19,0.27591855887612693,-38306.0,0.0,0.0,0.0,,0.0,0.27591855887612693,-32554.1,0.0,0.0,0.0,,0.0,0.27591855887612693,0.0,0.0,0.0,0.0,,0.0,0.27591855887612693,-4222.4,0.0,0.0,0.0,,0.0,0.27591855887612693,-147077.1,21310.0,0.0,0.0,0.0,5879.824,0.27591855887612693,-9767.84,34.46,0.0,-3687.49,0.0,9.508,0.27591855887612693,-12588.5,4012.0,0.0,0.0,0.0,1106.985,0.27591855887612693,-22206.309999999998,0.0,0.0,0.0,,0.0,0.27591855887612693,-3511.25,25.0,0.0,-2111.5,0.0,6.898,0.27591855887612693,0.0,0.0,0.0,0.0,,0.0,0.27591855887612693,0.0,0.0,0.0,0.0,,0.0
2022-01-20,0.2544488777724553,-38306.0,0.0,0.0,0.0,,0.0,0.2544488777724553,-32554.1,0.0,0.0,0.0,,0.0,0.2544488777724553,0.0,0.0,0.0,0.0,,0.0,0.2544488777724553,-4222.4,0.0,0.0,0.0,,0.0,0.2544488777724553,-147077.1,21310.0,0.0,0.0,0.0,5422.306,0.2544488777724553,-9767.84,34.46,0.0,-3687.49,0.0,8.768,0.2544488777724553,-12588.5,4012.0,0.0,0.0,0.0,1020.849,0.2544488777724553,-22206.309999999998,0.0,0.0,0.0,,0.0,0.2544488777724553,-3511.25,25.0,0.0,-2111.5,0.0,6.361,0.2544488777724553,0.0,0.0,0.0,0.0,,0.0,0.2544488777724553,0.0,0.0,0.0,0.0,,0.0
2022-01-21,0.18181957701569507,-38306.0,0.0,0.0,0.0,,0.0,0.18181957701569507,-32554.1,0.0,0.0,0.0,,0.0,0.18181957701569507,0.0,0.0,0.0,0.0,,0.0,0.18181957701569507,-4222.4,0.0,0.0,0.0,,0.0,0.18181957701569507,-147077.1,21310.0,0.0,0.0,0.0,3874.575,0.18181957701569507,-9767.84,34.46,0.0,-3687.49,0.0,6.266,0.18181957701569507,-12588.5,4012.0,0.0,0.0,0.0,729.46,0.18181957701569507,-22206.309999999998,0.0,0.0,0.0,,0.0,0.18181957701569507,-3511.25,25.0,0.0,-2111.5,0.0,4.545,0.18181957701569507,0.0,0.0,0.0,0.0,,0.0,0.18181957701569507,0.0,0.0,0.0,0.0,,0.0
2022-01-22,0.15023511450369545,-38306.0,0.0,0.0,0.0,,0.0,0.15023511450369545,-32554.1,0.0,0.0,0.0,,0.0,0.15023511450369545,0.0,0.0,0.0,0.0,,0.0,0.15023511450369545,-4222.4,0.0,0.0,0.0,,0.0,0.15023511450369545,-147077.1,21310.0,0.0,0.0,0.0,3201.51,0.15023511450369545,-9767.84,34.46,0.0,-3687.49,0.0,5.177,0.15023511450369545,-12588.5,4012.0,0.0,0.0,0.0,602.743,0.15023511450369545,-22206.309999999998,0.0,0.0,0.0,,0.0,0.15023511450369545,-3511.25,25.0,0.0,-2111.5,0.0,3.756,0.15023511450369545,0.0,0.0,0.0,0.0,,0.0,0.15023511450369545,0.0,0.0,0.0,0.0,,0.0
2022-01-23,0.16170086325295305,-38306.0,0.0,0.0,0.0,,0.0,0.16170086325295305,-32554.1,0.0,0.0,0.0,,0.0,0.16170086325295305,0.0,0.0,0.0,0.0,,0.0,0.16170086325295305,-4222.4,0.0,0.0,0.0,,0.0,0.16170086325295305,-250789.1,21010.0,0.0,0.0,0.0,3397.335,0.16170086325295305,-9767.84,34.46,0.0,-3687.49,0.0,5.572,0.16170086325295305,-17031.5,3862.0,0.0,0.0,0.0,624.489,0.16170086325295305,-22206.309999999998,0.0,0.0,0.0,,0.0,0.16170086325295305,-3511.25,25.0,0.0,-2111.5,0.0,4.043,0.16170086325295305,0.0,0.0,0.0,0.0,,0.0,0.16170086325295305,0.0,0.0,0.0,0.0,,0.0
2022-01-24,0.15566798401625462,-38306.0,0.0,0.0,0.0,,0.0,0.15566798401625462,-32554.1,0.0,0.0,0.0,,0.0,0.15566798401625462,0.0,0.0,0.0,0.0,,0.0,0.15566798401625462,-4222.4,0.0,0.0,0.0,,0.0,0.15566798401625462,-250789.1,21010.0,0.0,0.0,0.0,3270.584,0.15566798401625462,-9767.84,34.46,0.0,-3687.49,0.0,5.364,0.15566798401625462,-17031.5,3862.0,0.0,0.0,0.0,601.19,0.15566798401625462,-22206.309999999998,0.0,0.0,0.0,,0.0,0.15566798401625462,-3511.25,25.0,0.0,-2111.5,0.0,3.892,0.15566798401625462,0.0,0.0,0.0,0.0,,0.0,0.15566798401625462,0.0,0.0,0.0,0.0,,0.0
2022-01-25,0.15072083676092274,-38306.0,0.0,0.0,0.0,,0.0,0.15072083676092274,-32554.1,0.0,0.0,0.0,,0.0,0.15072083676092274,0.0,0.0,0.0,0.0,,0.0,0.15072083676092274,-4222.4,0.0,0.0,0.0,,0.0,0.15072083676092274,-250789.1,21010.0,0.0,0.0,0.0,3166.645,0.15072083676092274,-9767.84,34.46,0.0,-3687.49,0.0,5.194,0.15072083676092274,-17031.5,3862.0,0.0,0.0,0.0,582.084,0.15072083676092274,-22206.309999999998,0.0,0.0,0.0,,0.0,0.15072083676092274,-3511.25,25.0,0.0,-2111.5,0.0,3.768,0.15072083676092274,0.0,0.0,0.0,0.0,,0.0,0.15072083676092274,0.0,0.0,0.0,0.0,,0.0
2022-01-26,0.15780212759814752,-38306.0,0.0,0.0,0.0,,0.0,0.15780212759814752,-32554.1,0.0,0.0,0.0,,0.0,0.15780212759814752,0.0,0.0,0.0,0.0,,0.0,0.15780212759814752,-4222.4,0.0,0.0,0.0,,0.0,0.15780212759814752,-250789.1,21010.0,0.0,0.0,0.0,3315.423,0.15780212759814752,-9767.84,34.46,0.0,-3687.49,0.0,5.438,0.15780212759814752,-17031.5,3862.0,0.0,0.0,0.0,609.432,0.15780212759814752,-22206.309999999998,0.0,0.0,0.0,,0.0,0.15780212759814752,-3511.25,25.0,0.0,-2111.5,0.0,3.945,0.15780212759814752,0.0,0.0,0.0,0.0,,0.0,0.15780212759814752,0.0,0.0,0.0,0.0,,0.0
2022-01-27,0.15566295899385515,-38306.0,0.0,0.0,0.0,,0.0,0.15566295899385515,-32554.1,0.0,0.0,0.0,,0.0,0.15566295899385515,0.0,0.0,0.0,0.0,,0.0,0.15566295899385515,-4222.4,0.0,0.0,0.0,,0.0,0.15566295899385515,-250789.1,21010.0,0.0,0.0,0.0,3270.479,0.15566295899385515,-9767.84,34.46,0.0,-3687.49,0.0,5.364,0.15566295899385515,-17031.5,3862.0,0.0,0.0,0.0,601.17,0.15566295899385515,-22206.309999999998,0.0,0.0,0.0,,0.0,0.15566295899385515,-3511.25,25.0,0.0,-2111.5,0.0,3.892,0.15566295899385515,0.0,0.0,0.0,0.0,,0.0,0.15566295899385515,0.0,0.0,0.0,0.0,,0.0
2022-01-28,0.16702141054059866,-38306.0,0.0,0.0,0.0,,0.0,0.16702141054059866,-32554.1,0.0,0.0,0.0,,0.0,0.16702141054059866,0.0,0.0,0.0,0.0,,0.0,0.16702141054059866,-4222.4,0.0,0.0,0.0,,0.0,0.16702141054059866,-250789.1,21010.0,0.0,0.0,0.0,3509.12,0.16702141054059866,-9767.84,34.46,0.0,-3687.49,0.0,5.756,0.16702141054059866,-17031.5,3862.0,0.0,0.0,0.0,645.037,0.16702141054059866,-22206.309999999998,0.0,0.0,0.0,,0.0,0.16702141054059866,-3511.25,25.0,0.0,-2111.5,0.0,4.176,0.16702141054059866,0.0,0.0,0.0,0.0,,0.0,0.16702141054059866,0.0,0.0,0.0,0.0,,0.0
2022-01-29,0.21096273099934504,-38306.0,0.0,0.0,0.0,,0.0,0.21096273099934504,-32554.1,0.0,0.0,0.0,,0.0,0.21096273099934504,0.0,0.0,0.0,0.0,,0.0,0.21096273099934504,-4222.4,0.0,0.0,0.0,,0.0,0.21096273099934504,-250789.1,21010.0,0.0,0.0,0.0,4432.327,0.21096273099934504,-9767.84,34.46,0.0,-3687.49,0.0,7.27,0.21096273099934504,-17031.5,3862.0,0.0,0.0,0.0,814.738,0.21096273099934504,-22206.309999999998,0.0,0.0,0.0,,0.0,0.21096273099934504,-3511.25,25.0,0.0,-2111.5,0.0,5.274,0.21096273099934504,0.0,0.0,0.0,0.0,,0.0,0.21096273099934504,0.0,0.0,0.0,0.0,,0.0
2022-01-30,0.21963951677782456,-38306.0,0.0,0.0,0.0,,0.0,0.21963951677782456,-32554.1,0.0,0.0,0.0,,0.0,0.21963951677782456,0.0,0.0,0.0,0.0,,0.0,0.21963951677782456,-4222.4,0.0,0.0,0.0,,0.0,0.21963951677782456,-250789.1,21010.0,0.0,0.0,0.0,4614.626,0.21963951677782456,-9767.84,34.46,0.0,-3687.49,0.0,7.569,0.21963951677782456,-17031.5,3862.0,0.0,0.0,0.0,848.248,0.21963951677782456,-22206.309999999998,0.0,0.0,0.0,,0.0,0.21963951677782456,-3511.25,25.0,0.0,-2111.5,0.0,5.491,0.21963951677782456,0.0,0.0,0.0,0.0,,0.0,0.21963951677782456,0.0,0.0,0.0,0.0,,0.0
2022-01-31,0.226075242126006,-38306.0,0.0,0.0,0.0,,0.0,0.226075242126006,-32554.1,0.0,0.0,0.0,,0.0,0.226075242126006,0.0,0.0,0.0,0.0,,0.0,0.226075242126006,-4222.4,0.0,0.0,0.0,,0.0,0.226075242126006,-250789.1,21010.0,0.0,0.0,0.0,4749.841,0.226075242126006,-9767.84,34.46,0.0,-3687.49,0.0,7.791,0.226075242126006,-17031.5,3862.0,0.0,0.0,0.0,873.103,0.226075242126006,-22206.309999999998,0.0,0.0,0.0,,0.0,0.226075242126006,-3511.25,25.0,0.0,-2111.5,0.0,5.652,0.226075242126006,0.0,0.0,0.0,0.0,,0.0,0.226075242126006,0.0,0.0,0.0,0.0,,0.0
2022-02-01,0.22281168018748712,-38306.0,0.0,0.0,0.0,,0.0,0.22281168018748712,-32554.1,0.0,0.0,0.0,,0.0,0.22281168018748712,0.0,0.0,0.0,0.0,,0.0,0.22281168018748712,-4222.4,0.0,0.0,0.0,,0.0,0.22281168018748712,-250789.1,21010.0,0.0,0.0,0.0,4681.273,0.22281168018748712,-9767.84,34.46,0.0,-3687.49,0.0,7.678,0.22281168018748712,-17031.5,3862.0,0.0,0.0,0.0,860.499,0.22281168018748712,-22206.309999999998,0.0,0.0,0.0,,0.0,0.22281168018748712,-3511.25,25.0,0.0,-2111.5,0.0,5.57,0.22281168018748712,0.0,0.0,0.0,0.0,,0.0,0.22281168018748712,0.0,0.0,0.0,0.0,,0.0
2022-02-02,0.2136712446537698,-38306.0,0.0,0.0,0.0,,0.0,0.2136712446537698,-32554.1,0.0,0.0,0.0,,0.0,0.2136712446537698,0.0,0.0,0.0,0.0,,0.0,0.2136712446537698,-4222.4,0.0,0.0,0.0,,0.0,0.2136712446537698,-250789.1,21010.0,0.0,0.0,0.0,4489.233,0.2136712446537698,-9767.84,34.46,0.0,-3687.49,0.0,7.363,0.2136712446537698,-17031.5,3862.0,0.0,0.0,0.0,825.198,0.2136712446537698,-22206.309999999998,0.0,0.0,0.0,,0.0,0.2136712446537698,-3511.25,25.0,0.0,-2111.5,0.0,5.342,0.2136712446537698,0.0,0.0,0.0,0.0,,0.0,0.2136712446537698,0.0,0.0,0.0,0.0,,0.0
2022-02-03,0.21174794417024573,-38306.0,0.0,0.0,0.0,,0.0,0.21174794417024573,-32554.1,0.0,0.0,0.0,,0.0,0.21174794417024573,0.0,0.0,0.0,0.0,,0.0,0.21174794417024573,-4222.4,0.0,0.0,0.0,,0.0,0.21174794417024573,-250789.1,21010.0,0.0,0.0,0.0,4448.824,0.21174794417024573,-9767.84,34.46,0.0,-3687.49,0.0,7.297,0.21174794417024573,-17031.5,3862.0,0.0,0.0,0.0,817.771,0.21174794417024573,-22206.309999999998,0.0,0.0,0.0,,0.0,0.21174794417024573,-3511.25,25.0,0.0,-2111.5,0.0,5.294,0.21174794417024573,0.0,0.0,0.0,0.0,,0.0,0.21174794417024573,0.0,0.0,0.0,0.0,,0.0
2022-02-04,0.22797643121091082,-38306.0,0.0,0.0,0.0,,0.0,0.22797643121091082,-32554.1,0.0,0.0,0.0,,0.0,0.22797643121091082,0.0,0.0,0.0,0.0,,0.0,0.22797643121091082,-4222.4,0.0,0.0,0.0,,0.0,0.22797643121091082,-250789.1,21010.0,0.0,0.0,0.0,4789.785,0.22797643121091082,-9767.84,34.46,0.0,-3687.49,0.0,7.856,0.22797643121091082,-17031.5,3862.0,0.0,0.0,0.0,880.445,0.22797643121091082,-22206.309999999998,0.0,0.0,0.0,,0.0,0.22797643121091082,-3511.25,25.0,0.0,-2111.5,0.0,5.699,0.22797643121091082,0.0,0.0,0.0,0.0,,0.0,0.22797643121091082,0.0,0.0,0.0,0.0,,0.0
2022-02-05,0.23852082067573643,-38306.0,0.0,0.0,0.0,,0.0,0.23852082067573643,-32554.1,0.0,0.0,0.0,,0.0,0.23852082067573643,0.0,0.0,0.0,0.0,,0.0,0.23852082067573643,-4222.4,0.0,0.0,0.0,,0.0,0.23852082067573643,-250789.1,21010.0,0.0,0.0,0.0,5011.322,0.23852082067573643,-9767.84,34.46,0.0,-3687.49,0.0,8.219,0.23852082067573643,-17031.5,3862.0,0.0,0.0,0.0,921.167,0.23852082067573643,-22206.309999999998,0.0,0.0,0.0,,0.0,0.23852082067573643,-3511.25,25.0,0.0,-2111.5,0.0,5.963,0.23852082067573643,0.0,0.0,0.0,0.0,,0.0,0.23852082067573643,0.0,0.0,0.0,0.0,,0.0
2022-02-06,0.2414646614289481,-38306.0,0.0,0.0,0.0,,0.0,0.2414646614289481,-32554.1,0.0,0.0,0.0,,0.0,0.2414646614289481,0.0,0.0,0.0,0.0,,0.0,0.2414646614289481,-4222.4,0.0,0.0,0.0,,0.0,0.2414646614289481,-311529.1,19610.0,0.0,0.0,0.0,4735.122,0.2414646614289481,-9767.84,34.46,0.0,-3687.49,0.0,8.321,0.2414646614289481,-17031.5,3862.0,0.0,0.0,0.0,932.537,0.2414646614289481,-22206.309999999998,0.0,0.0,0.0,,0.0,0.2414646614289481,-3511.25,25.0,0.0,-2111.5,0.0,6.037,0.2414646614289481,0.0,0.0,0.0,0.0,,0.0,0.2414646614289481,0.0,0.0,0.0,0.0,,0.0
2022-02-07,0.24756229669778831,-38306.0,0.0,0.0,0.0,,0.0,0.24756229669778831,-32554.1,0.0,0.0,0.0,,0.0,0.24756229669778831,0.0,0.0,0.0,0.0,,0.0,0.24756229669778831,-4222.4,0.0,0.0,0.0,,0.0,0.24756229669778831,-311529.1,19610.0,0.0,0.0,0.0,4854.697,0.24756229669778831,-9767.84,34.46,0.0,-3687.49,0.0,8.531,0.24756229669778831,-17031.5,3862.0,0.0,0.0,0.0,956.086,0.24756229669778831,-22206.309999999998,0.0,0.0,0.0,,0.0,0.24756229669778831,-3511.25,25.0,0.0,-2111.5,0.0,6.189,0.24756229669778831,0.0,0.0,0.0,0.0,,0.0,0.24756229669778831,0.0,0.0,0.0,0.0,,0.0
2022-02-08,0.23321869574467805,-38306.0,0.0,0.0,0.0,,0.0,0.23321869574467805,-32554.1,0.0,0.0,0.0,,0.0,0.23321869574467805,0.0,0.0,0.0,0.0,,0.0,0.23321869574467805,-4222.4,0.0,0.0,0.0,,0.0,0.23321869574467805,-311529.1,19610.0,0.0,0.0,0.0,4573.419,0.23321869574467805,-9767.84,34.46,0.0,-3687.49,0.0,8.037,0.23321869574467805,-17031.5,3862.0,0.0,0.0,0.0,900.691,0.23321869574467805,-22206.309999999998,0.0,0.0,0.0,,0.0,0.23321869574467805,-3511.25,25.0,0.0,-2111.5,0.0,5.83,0.23321869574467805,0.0,0.0,0.0,0.0,,0.0,0.23321869574467805,0.0,0.0,0.0,0.0,,0.0
2022-02-09,0.2251475350126058,-38306.0,0.0,0.0,0.0,,0.0,0.2251475350126058,-32554.1,0.0,0.0,0.0,,0.0,0.2251475350126058,0.0,0.0,0.0,0.0,,0.0,0.2251475350126058,-4222.4,0.0,0.0,0.0,,0.0,0.2251475350126058,-311529.1,19610.0,0.0,0.0,0.0,4415.143,0.2251475350126058,-9767.84,34.46,0.0,-3687.49,0.0,7.759,0.2251475350126058,-17031.5,3862.0,0.0,0.0,0.0,869.52,0.2251475350126058,-22206.309999999998,0.0,0.0,0.0,,0.0,0.2251475350126058,-3511.25,25.0,0.0,-2111.5,0.0,5.629,0.2251475350126058,0.0,0.0,0.0,0.0,,0.0,0.2251475350126058,0.0,0.0,0.0,0.0,,0.0
2022-02-10,0.19793843125826935,-38306.0,0.0,0.0,0.0,,0.0,0.19793843125826935,-32554.1,0.0,0.0,0.0,,0.0,0.19793843125826935,0.0,0.0,0.0,0.0,,0.0,0.19793843125826935,-4222.4,0.0,0.0,0.0,,0.0,0.19793843125826935,-311529.1,19610.0,0.0,0.0,0.0,3881.573,0.19793843125826935,-9767.84,34.46,0.0,-3687.49,0.0,6.821,0.19793843125826935,-17031.5,3862.0,0.0,0.0,0.0,764.438,0.19793843125826935,-22206.309999999998,0.0,0.0,0.0,,0.0,0.19793843125826935,-3511.25,25.0,0.0,-2111.5,0.0,4.948,0.19793843125826935,0.0,0.0,0.0,0.0,,0.0,0.19793843125826935,0.0,0.0,0.0,0.0,,0.0
2022-02-11,0.18866232817016435,-38306.0,0.0,0.0,0.0,,0.0,0.18866232817016435,-32554.1,0.0,0.0,0.0,,0.0,0.18866232817016435,0.0,0.0,0.0,0.0,,0.0,0.18866232817016435,-4222.4,0.0,0.0,0.0,,0.0,0.18866232817016435,-311529.1,19610.0,0.0,0.0,0.0,3699.668,0.18866232817016435,-11950.6,0.0,0.0,0.0,,0.0,0.18866232817016435,-17031.5,3862.0,0.0,0.0,0.0,728.614,0.18866232817016435,-22206.309999999998,0.0,0.0,0.0,,0.0,0.18866232817016435,-5356.13,0.0,0.0,0.0,,0.0,0.18866232817016435,0.0,0.0,0.0,0.0,,0.0,0.18866232817016435,0.0,0.0,0.0,0.0,,0.0
2022-02-12,0.18286194784739782,-38306.0,0.0,0.0,0.0,,0.0,0.18286194784739782,-32554.1,0.0,0.0,0.0,,0.0,0.18286194784739782,0.0,0.0,0.0,0.0,,0.0,0.18286194784739782,-4222.4,0.0,0.0,0.0,,0.0,0.18286194784739782,-311529.1,19610.0,0.0,0.0,0.0,3585.923,0.18286194784739782,-11950.6,0.0,0.0,0.0,,0.0,0.18286194784739782,-17031.5,3862.0,0.0,0.0,0.0,706.213,0.18286194784739782,-22206.309999999998,0.0,0.0,0.0,,0.0,0.18286194784739782,-5356.13,0.0,0.0,0.0,,0.0,0.18286194784739782,0.0,0.0,0.0,0.0,,0.0,0.18286194784739782,0.0,0.0,0.0,0.0,,0.0
2022-02-13,0.18253415799317535,-38306.0,0.0,0.0,0.0,,0.0,0.18253415799317535,-32554.1,0.0,0.0,0.0,,0.0,0.18253415799317535,0.0,0.0,0.0,0.0,,0.0,0.18253415799317535,-4222.4,0.0,0.0,0.0,,0.0,0.18253415799317535,-311529.1,19610.0,0.0,0.0,0.0,3579.495,0.18253415799317535,-11950.6,0.0,0.0,0.0,,0.0,0.18253415799317535,-17031.5,3862.0,0.0,0.0,0.0,704.947,0.18253415799317535,-22206.309999999998,0.0,0.0,0.0,,0.0,0.18253415799317535,-5356.13,0.0,0.0,0.0,,0.0,0.18253415799317535,0.0,0.0,0.0,0.0,,0.0,0.18253415799317535,0.0,0.0,0.0,0.0,,0.0
2022-02-14,0.1845002859344236,-38306.0,0.0,0.0,0.0,,0.0,0.1845002859344236,-32554.1,0.0,0.0,0.0,,0.0,0.1845002859344236,0.0,0.0,0.0,0.0,,0.0,0.1845002859344236,-4222.4,0.0,0.0,0.0,,0.0,0.1845002859344236,-311529.1,19610.0,0.0,0.0,0.0,3618.051,0.1845002859344236,-11950.6,0.0,0.0,0.0,,0.0,0.1845002859344236,-17031.5,3862.0,0.0,0.0,0.0,712.54,0.1845002859344236,-22206.309999999998,0.0,0.0,0.0,,0.0,0.1845002859344236,-5356.13,0.0,0.0,0.0,,0.0,0.1845002859344236,0.0,0.0,0.0,0.0,,0.0,0.1845002859344236,0.0,0.0,0.0,0.0,,0.0
2022-02-15,0.19300532645912394,-38306.0,0.0,0.0,0.0,,0.0,0.19300532645912394,-32554.1,0.0,0.0,0.0,,0.0,0.19300532645912394,0.0,0.0,0.0,0.0,,0.0,0.19300532645912394,-4222.4,0.0,0.0,0.0,,0.0,0.19300532645912394,-311529.1,19610.0,0.0,0.0,0.0,3784.834,0.19300532645912394,-11950.6,0.0,0.0,0.0,,0.0,0.19300532645912394,-17031.5,3862.0,0.0,0.0,0.0,745.387,0.19300532645912394,-22206.309999999998,0.0,0.0,0.0,,0.0,0.19300532645912394,-5356.13,0.0,0.0,0.0,,0.0,0.19300532645912394,0.0,0.0,0.0,0.0,,0.0,0.19300532645912394,0.0,0.0,0.0,0.0,,0.0
2022-02-16,0.19973369694858512,-38306.0,0.0,0.0,0.0,,0.0,0.19973369694858512,-32554.1,0.0,0.0,0.0,,0.0,0.19973369694858512,0.0,0.0,0.0,0.0,,0.0,0.19973369694858512,-4222.4,0.0,0.0,0.0,,0.0,0.19973369694858512,-311529.1,19610.0,0.0,0.0,0.0,3916.778,0.19973369694858512,-11950.6,0.0,0.0,0.0,,0.0,0.19973369694858512,-17031.5,3862.0,0.0,0.0,0.0,771.372,0.19973369694858512,-22206.309999999998,0.0,0.0,0.0,,0.0,0.19973369694858512,-5356.13,0.0,0.0,0.0,,0.0,0.19973369694858512,0.0,0.0,0.0,0.0,,0.0,0.19973369694858512,0.0,0.0,0.0,0.0,,0.0
2022-02-17,0.1840062277984159,-38306.0,0.0,0.0,0.0,,0.0,0.1840062277984159,-32554.1,0.0,0.0,0.0,,0.0,0.1840062277984159,0.0,0.0,0.0,0.0,,0.0,0.1840062277984159,-4222.4,0.0,0.0,0.0,,0.0,0.1840062277984159,-311529.1,19610.0,0.0,0.0,0.0,3608.362,0.1840062277984159,-11950.6,0.0,0.0,0.0,,0.0,0.1840062277984159,-17031.5,3862.0,0.0,0.0,0.0,710.632,0.1840062277984159,-22206.309999999998,0.0,0.0,0.0,,0.0,0.1840062277984159,-5356.13,0.0,0.0,0.0,,0.0,0.1840062277984159,0.0,0.0,0.0,0.0,,0.0,0.1840062277984159,0.0,0.0,0.0,0.0,,0.0
2022-02-18,0.1773970094052835,-38306.0,0.0,0.0,0.0,,0.0,0.1773970094052835,-32554.1,0.0,0.0,0.0,,0.0,0.1773970094052835,0.0,0.0,0.0,0.0,,0.0,0.1773970094052835,-4222.4,0.0,0.0,0.0,,0.0,0.1773970094052835,-311529.1,19610.0,0.0,0.0,0.0,3478.755,0.1773970094052835,-11950.6,0.0,0.0,0.0,,0.0,0.1773970094052835,-17031.5,3862.0,0.0,0.0,0.0,685.107,0.1773970094052835,-22206.309999999998,0.0,0.0,0.0,,0.0,0.1773970094052835,-5356.13,0.0,0.0,0.0,,0.0,0.1773970094052835,0.0,0.0,0.0,0.0,,0.0,0.1773970094052835,0.0,0.0,0.0,0.0,,0.0
2022-02-19,0.16738874936579518,-38306.0,0.0,0.0,0.0,,0.0,0.16738874936579518,-32554.1,0.0,0.0,0.0,,0.0,0.16738874936579518,0.0,0.0,0.0,0.0,,0.0,0.16738874936579518,-4222.4,0.0,0.0,0.0,,0.0,0.16738874936579518,-311529.1,19610.0,0.0,0.0,0.0,3282.493,0.16738874936579518,-11950.6,0.0,0.0,0.0,,0.0,0.16738874936579518,-17031.5,3862.0,0.0,0.0,0.0,646.455,0.16738874936579518,-22206.309999999998,0.0,0.0,0.0,,0.0,0.16738874936579518,-5356.13,0.0,0.0,0.0,,0.0,0.16738874936579518,0.0,0.0,0.0,0.0,,0.0,0.16738874936579518,0.0,0.0,0.0,0.0,,0.0
2022-02-20,0.15984742355855533,-38306.0,0.0,0.0,0.0,,0.0,0.15984742355855533,-32554.1,0.0,0.0,0.0,,0.0,0.15984742355855533,0.0,0.0,0.0,0.0,,0.0,0.15984742355855533,-4222.4,0.0,0.0,0.0,,0.0,0.15984742355855533,-311529.1,19610.0,0.0,0.0,0.0,3134.608,0.15984742355855533,-11950.6,0.0,0.0,0.0,,0.0,0.15984742355855533,-17031.5,3862.0,0.0,0.0,0.0,617.331,0.15984742355855533,-22206.309999999998,0.0,0.0,0.0,,0.0,0.15984742355855533,-5356.13,0.0,0.0,0.0,,0.0,0.15984742355855533,0.0,0.0,0.0,0.0,,0.0,0.15984742355855533,0.0,0.0,0.0,0.0,,0.0
2022-02-21,0.13929552066181977,-38306.0,0.0,0.0,0.0,,0.0,0.13929552066181977,-32554.1,0.0,0.0,0.0,,0.0,0.13929552066181977,0.0,0.0,0.0,0.0,,0.0,0.13929552066181977,-4222.4,0.0,0.0,0.0,,0.0,0.13929552066181977,-311529.1,19610.0,0.0,0.0,0.0,2731.585,0.13929552066181977,-11950.6,0.0,0.0,0.0,,0.0,0.13929552066181977,-17031.5,3862.0,0.0,0.0,0.0,537.959,0.13929552066181977,-22206.309999999998,0.0,0.0,0.0,,0.0,0.13929552066181977,-5356.13,0.0,0.0,0.0,,0.0,0.13929552066181977,0.0,0.0,0.0,0.0,,0.0,0.13929552066181977,0.0,0.0,0.0,0.0,,0.0
