date,CRO_volume,CRO_market_cap,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_volume,ADA_market_cap,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_volume,BTC_market_cap,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,ONE_volume,ONE_market_cap,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,VET_volume,VET_market_cap,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_volume,USDC_market_cap,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,DOGE_volume,DOGE_market_cap,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_volume,AUDIO_market_cap,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price
2022-05-04 00:00:00,173.37,543852.86,-38306.0,0.0,0.0,0.0,,173.37,543852.86,-32553.94,0.0,0.0,0.0,,173.37,543852.86,-0.27,0.0023,0.27,0.0,117.391,173.37,543852.86,-39271.05,2150.0,72313.0,0.0,33.634,173.37,543852.86,-551975.51,9310.0,410863.3,0.0,44.131,173.37,543852.86,1969.91,-44.383706,-1969.91,0.0,44.384,173.37,543852.86,-22143.95,0.0,0.0,0.0,,173.37,543852.86,-7314.839999999999,0.0,0.0,0.0,
2022-05-05 00:00:00,203.27,505245.0,-38306.0,0.0,0.0,0.0,,203.27,505245.0,-32553.94,0.0,0.0,0.0,,203.27,505245.0,-0.27,0.0023,0.27,0.0,117.391,203.27,505245.0,-39271.05,2150.0,72313.0,0.0,33.634,203.27,505245.0,-551975.51,9310.0,410863.3,0.0,44.131,203.27,505245.0,1969.91,-44.383706,-1969.91,0.0,44.384,203.27,505245.0,-22143.95,0.0,0.0,0.0,,203.27,505245.0,-7314.839999999999,0.0,0.0,0.0,
2022-05-06 00:00:00,0.0,496478.07,-38306.0,0.0,0.0,0.0,,0.0,496478.07,-32553.94,0.0,0.0,0.0,,0.0,496478.07,-0.27,0.0023,0.27,0.0,117.391,0.0,496478.07,-39271.05,2150.0,72313.0,0.0,33.634,0.0,496478.07,-551975.51,9310.0,410863.3,0.0,44.131,0.0,496478.07,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,496478.07,-22143.95,0.0,0.0,0.0,,0.0,496478.07,-7314.839999999999,0.0,0.0,0.0,
2022-05-07 00:00:00,1274.57,465761.66,-38306.0,0.0,0.0,0.0,,1274.57,465761.66,-32553.94,0.0,0.0,0.0,,1274.57,465761.66,-0.27,0.0023,0.27,0.0,117.391,1274.57,465761.66,-39271.05,2150.0,72313.0,0.0,33.634,1274.57,465761.66,-551975.51,9310.0,410863.3,0.0,44.131,1274.57,465761.66,1969.91,-44.383706,-1969.91,0.0,44.384,1274.57,465761.66,-22143.95,0.0,0.0,0.0,,1274.57,465761.66,-7314.839999999999,0.0,0.0,0.0,
2022-05-08 00:00:00,1440.59,421126.27,-38306.0,0.0,0.0,0.0,,1440.59,421126.27,-32553.94,0.0,0.0,0.0,,1440.59,421126.27,-0.27,0.0023,0.27,0.0,117.391,1440.59,421126.27,-39271.05,2150.0,72313.0,0.0,33.634,1440.59,421126.27,-551975.51,9310.0,410863.3,0.0,44.131,1440.59,421126.27,1969.91,-44.383706,-1969.91,0.0,44.384,1440.59,421126.27,-22143.95,0.0,0.0,0.0,,1440.59,421126.27,-7314.839999999999,0.0,0.0,0.0,
2022-05-09 00:00:00,0.0,376726.93,-38306.0,0.0,0.0,0.0,,0.0,376726.93,-32553.94,0.0,0.0,0.0,,0.0,376726.93,-0.27,0.0023,0.27,0.0,117.391,0.0,376726.93,-39271.05,2150.0,72313.0,0.0,33.634,0.0,376726.93,-551975.51,9310.0,410863.3,0.0,44.131,0.0,376726.93,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,376726.93,-22143.95,0.0,0.0,0.0,,0.0,376726.93,-7314.839999999999,0.0,0.0,0.0,
2022-05-10 00:00:00,408.04,398069.62,-38306.0,0.0,0.0,0.0,,408.04,398069.62,-32553.94,0.0,0.0,0.0,,408.04,398069.62,-0.27,0.0023,0.27,0.0,117.391,408.04,398069.62,-39271.05,2150.0,72313.0,0.0,33.634,408.04,398069.62,-551975.51,9310.0,410863.3,0.0,44.131,408.04,398069.62,1969.91,-44.383706,-1969.91,0.0,44.384,408.04,398069.62,-22143.95,0.0,0.0,0.0,,408.04,398069.62,-7314.839999999999,0.0,0.0,0.0,
2022-05-11 00:00:00,811.69,339980.8,-38306.0,0.0,0.0,0.0,,811.69,339980.8,-32553.94,0.0,0.0,0.0,,811.69,339980.8,-0.27,0.0023,0.27,0.0,117.391,811.69,339980.8,-39271.05,2150.0,72313.0,0.0,33.634,811.69,339980.8,-551975.51,9310.0,410863.3,0.0,44.131,811.69,339980.8,1969.91,-44.383706,-1969.91,0.0,44.384,811.69,339980.8,-22143.95,0.0,0.0,0.0,,811.69,339980.8,-7314.839999999999,0.0,0.0,0.0,
2022-05-12 00:00:00,806.43,310539.51,-38306.0,0.0,0.0,0.0,,806.43,310539.51,-32553.94,0.0,0.0,0.0,,806.43,310539.51,-0.27,0.0023,0.27,0.0,117.391,806.43,310539.51,-39271.05,2150.0,72313.0,0.0,33.634,806.43,310539.51,-551975.51,9310.0,410863.3,0.0,44.131,806.43,310539.51,1969.91,-44.383706,-1969.91,0.0,44.384,806.43,310539.51,-22143.95,0.0,0.0,0.0,,806.43,310539.51,-7314.839999999999,0.0,0.0,0.0,
2022-05-13 00:00:00,349.97,312067.79,-38306.0,0.0,0.0,0.0,,349.97,312067.79,-32553.94,0.0,0.0,0.0,,349.97,312067.79,-0.27,0.0023,0.27,0.0,117.391,349.97,312067.79,-39271.05,2150.0,72313.0,0.0,33.634,349.97,312067.79,-551975.51,9310.0,410863.3,0.0,44.131,349.97,312067.79,1969.91,-44.383706,-1969.91,0.0,44.384,349.97,312067.79,-22143.95,0.0,0.0,0.0,,349.97,312067.79,-7314.839999999999,0.0,0.0,0.0,
2022-05-14 00:00:00,0.0,319760.91,-38306.0,0.0,0.0,0.0,,0.0,319760.91,-32553.94,0.0,0.0,0.0,,0.0,319760.91,-0.27,0.0023,0.27,0.0,117.391,0.0,319760.91,-39271.05,2150.0,72313.0,0.0,33.634,0.0,319760.91,-551975.51,9310.0,410863.3,0.0,44.131,0.0,319760.91,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,319760.91,-22143.95,0.0,0.0,0.0,,0.0,319760.91,-7314.839999999999,0.0,0.0,0.0,
2022-05-15 00:00:00,0.0,332922.75,-38306.0,0.0,0.0,0.0,,0.0,332922.75,-32553.94,0.0,0.0,0.0,,0.0,332922.75,-0.27,0.0023,0.27,0.0,117.391,0.0,332922.75,-39271.05,2150.0,72313.0,0.0,33.634,0.0,332922.75,-551975.51,9310.0,410863.3,0.0,44.131,0.0,332922.75,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,332922.75,-22143.95,0.0,0.0,0.0,,0.0,332922.75,-7314.839999999999,0.0,0.0,0.0,
2022-05-16 00:00:00,389.39,308938.13,-38306.0,0.0,0.0,0.0,,389.39,308938.13,-32553.94,0.0,0.0,0.0,,389.39,308938.13,-0.27,0.0023,0.27,0.0,117.391,389.39,308938.13,-39271.05,2150.0,72313.0,0.0,33.634,389.39,308938.13,-551975.51,9310.0,410863.3,0.0,44.131,389.39,308938.13,1969.91,-44.383706,-1969.91,0.0,44.384,389.39,308938.13,-22143.95,0.0,0.0,0.0,,389.39,308938.13,-7314.839999999999,0.0,0.0,0.0,
2022-05-17 00:00:00,0.0,319267.83,-38306.0,0.0,0.0,0.0,,0.0,319267.83,-32553.94,0.0,0.0,0.0,,0.0,319267.83,-0.27,0.0023,0.27,0.0,117.391,0.0,319267.83,-39271.05,2150.0,72313.0,0.0,33.634,0.0,319267.83,-551975.51,9310.0,410863.3,0.0,44.131,0.0,319267.83,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,319267.83,-22143.95,0.0,0.0,0.0,,0.0,319267.83,-7314.839999999999,0.0,0.0,0.0,
2022-05-18 00:00:00,0.0,292341.78,-38306.0,0.0,0.0,0.0,,0.0,292341.78,-32553.94,0.0,0.0,0.0,,0.0,292341.78,-0.27,0.0023,0.27,0.0,117.391,0.0,292341.78,-39271.05,2150.0,72313.0,0.0,33.634,0.0,292341.78,-551975.51,9310.0,410863.3,0.0,44.131,0.0,292341.78,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,292341.78,-22143.95,0.0,0.0,0.0,,0.0,292341.78,-7314.839999999999,0.0,0.0,0.0,
2022-05-19 00:00:00,947.46,294364.14,-38306.0,0.0,0.0,0.0,,947.46,294364.14,-32553.94,0.0,0.0,0.0,,947.46,294364.14,-0.27,0.0023,0.27,0.0,117.391,947.46,294364.14,-39271.05,2150.0,72313.0,0.0,33.634,947.46,294364.14,-551975.51,9310.0,410863.3,0.0,44.131,947.46,294364.14,1969.91,-44.383706,-1969.91,0.0,44.384,947.46,294364.14,-22143.95,0.0,0.0,0.0,,947.46,294364.14,-7314.839999999999,0.0,0.0,0.0,
2022-05-20 00:00:00,93.46,284642.93,-38306.0,0.0,0.0,0.0,,93.46,284642.93,-32553.94,0.0,0.0,0.0,,93.46,284642.93,-0.27,0.0023,0.27,0.0,117.391,93.46,284642.93,-39271.05,2150.0,72313.0,0.0,33.634,93.46,284642.93,-551975.51,9310.0,410863.3,0.0,44.131,93.46,284642.93,1969.91,-44.383706,-1969.91,0.0,44.384,93.46,284642.93,-22143.95,0.0,0.0,0.0,,93.46,284642.93,-7314.839999999999,0.0,0.0,0.0,
2022-05-21 00:00:00,69.34,285425.87,-38306.0,0.0,0.0,0.0,,69.34,285425.87,-32553.94,0.0,0.0,0.0,,69.34,285425.87,-0.27,0.0023,0.27,0.0,117.391,69.34,285425.87,-39271.05,2150.0,72313.0,0.0,33.634,69.34,285425.87,-551975.51,9310.0,410863.3,0.0,44.131,69.34,285425.87,1969.91,-44.383706,-1969.91,0.0,44.384,69.34,285425.87,-22143.95,0.0,0.0,0.0,,69.34,285425.87,-7314.839999999999,0.0,0.0,0.0,
2022-05-22 00:00:00,47.31,295301.09,-38306.0,0.0,0.0,0.0,,47.31,295301.09,-32553.94,0.0,0.0,0.0,,47.31,295301.09,-0.27,0.0023,0.27,0.0,117.391,47.31,295301.09,-39271.05,2150.0,72313.0,0.0,33.634,47.31,295301.09,-551975.51,9310.0,410863.3,0.0,44.131,47.31,295301.09,1969.91,-44.383706,-1969.91,0.0,44.384,47.31,295301.09,-22143.95,0.0,0.0,0.0,,47.31,295301.09,-7314.839999999999,0.0,0.0,0.0,
2022-05-23 00:00:00,632.61,276447.93,-38306.0,0.0,0.0,0.0,,632.61,276447.93,-32553.94,0.0,0.0,0.0,,632.61,276447.93,-0.27,0.0023,0.27,0.0,117.391,632.61,276447.93,-39271.05,2150.0,72313.0,0.0,33.634,632.61,276447.93,-551975.51,9310.0,410863.3,0.0,44.131,632.61,276447.93,1969.91,-44.383706,-1969.91,0.0,44.384,632.61,276447.93,-22143.95,0.0,0.0,0.0,,632.61,276447.93,-7314.839999999999,0.0,0.0,0.0,
2022-05-24 00:00:00,0.0,277775.31,-38306.0,0.0,0.0,0.0,,0.0,277775.31,-32553.94,0.0,0.0,0.0,,0.0,277775.31,-0.27,0.0023,0.27,0.0,117.391,0.0,277775.31,-39271.05,2150.0,72313.0,0.0,33.634,0.0,277775.31,-551975.51,9310.0,410863.3,0.0,44.131,0.0,277775.31,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,277775.31,-22143.95,0.0,0.0,0.0,,0.0,277775.31,-7314.839999999999,0.0,0.0,0.0,
2022-05-25 00:00:00,0.0,272897.85,-38306.0,0.0,0.0,0.0,,0.0,272897.85,-32553.94,0.0,0.0,0.0,,0.0,272897.85,-0.27,0.0023,0.27,0.0,117.391,0.0,272897.85,-39271.05,2150.0,72313.0,0.0,33.634,0.0,272897.85,-551975.51,9310.0,410863.3,0.0,44.131,0.0,272897.85,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,272897.85,-22143.95,0.0,0.0,0.0,,0.0,272897.85,-7314.839999999999,0.0,0.0,0.0,
2022-05-25 03:59:00,,,,,,,,,,,,,,,,,,,,,,-,-,-87961.05,2000.0,67870.0,0.0,33.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26 00:00:00,0.0,252911.33,-38306.0,0.0,0.0,0.0,,0.0,252911.33,-32553.94,0.0,0.0,0.0,,0.0,252911.33,-0.27,0.0023,0.27,0.0,117.391,0.0,252911.33,-87961.05,2000.0,67870.0,0.0,33.935,0.0,252911.33,-551975.51,9310.0,410863.3,0.0,44.131,0.0,252911.33,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,252911.33,-22143.95,0.0,0.0,0.0,,0.0,252911.33,-7314.839999999999,0.0,0.0,0.0,
2022-05-27 00:00:00,1025.42,236666.92,-38306.0,0.0,0.0,0.0,,1025.42,236666.92,-32553.94,0.0,0.0,0.0,,1025.42,236666.92,-0.27,0.0023,0.27,0.0,117.391,1025.42,236666.92,-87961.05,2000.0,67870.0,0.0,33.935,1025.42,236666.92,-551975.51,9310.0,410863.3,0.0,44.131,1025.42,236666.92,1969.91,-44.383706,-1969.91,0.0,44.384,1025.42,236666.92,-22143.95,0.0,0.0,0.0,,1025.42,236666.92,-7314.839999999999,0.0,0.0,0.0,
2022-05-27 17:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-668935.51,8100.0,320198.0,0.0,39.531,,,,,,,,,,,,,,,,,,,,,
2022-05-28 00:00:00,659.27,238004.65,-38306.0,0.0,0.0,0.0,,659.27,238004.65,-32553.94,0.0,0.0,0.0,,659.27,238004.65,-0.27,0.0023,0.27,0.0,117.391,659.27,238004.65,-87961.05,2000.0,67870.0,0.0,33.935,659.27,238004.65,-668935.51,8100.0,320198.0,0.0,39.531,659.27,238004.65,1969.91,-44.383706,-1969.91,0.0,44.384,659.27,238004.65,-22143.95,0.0,0.0,0.0,,659.27,238004.65,-7314.839999999999,0.0,0.0,0.0,
2022-05-29 00:00:00,0.0,240252.12,-38306.0,0.0,0.0,0.0,,0.0,240252.12,-32553.94,0.0,0.0,0.0,,0.0,240252.12,-0.27,0.0023,0.27,0.0,117.391,0.0,240252.12,-87961.05,2000.0,67870.0,0.0,33.935,0.0,240252.12,-668935.51,8100.0,320198.0,0.0,39.531,0.0,240252.12,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,240252.12,-22143.95,0.0,0.0,0.0,,0.0,240252.12,-7314.839999999999,0.0,0.0,0.0,
2022-05-30 00:00:00,629.01,268795.8,-38306.0,0.0,0.0,0.0,,629.01,268795.8,-32553.94,0.0,0.0,0.0,,629.01,268795.8,-0.27,0.0023,0.27,0.0,117.391,629.01,268795.8,-87961.05,2000.0,67870.0,0.0,33.935,629.01,268795.8,-668935.51,8100.0,320198.0,0.0,39.531,629.01,268795.8,1969.91,-44.383706,-1969.91,0.0,44.384,629.01,268795.8,-22143.95,0.0,0.0,0.0,,629.01,268795.8,-7314.839999999999,0.0,0.0,0.0,
2022-05-31 00:00:00,0.0,262371.36,-38306.0,0.0,0.0,0.0,,0.0,262371.36,-32553.94,0.0,0.0,0.0,,0.0,262371.36,-0.27,0.0023,0.27,0.0,117.391,0.0,262371.36,-87961.05,2000.0,67870.0,0.0,33.935,0.0,262371.36,-668935.51,8100.0,320198.0,0.0,39.531,0.0,262371.36,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,262371.36,-22143.95,0.0,0.0,0.0,,0.0,262371.36,-7314.839999999999,0.0,0.0,0.0,
2022-06-01 00:00:00,0.0,246259.64,-38306.0,0.0,0.0,0.0,,0.0,246259.64,-32553.94,0.0,0.0,0.0,,0.0,246259.64,-0.27,0.0023,0.27,0.0,117.391,0.0,246259.64,-87961.05,2000.0,67870.0,0.0,33.935,0.0,246259.64,-668935.51,8100.0,320198.0,0.0,39.531,0.0,246259.64,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,246259.64,-22143.95,0.0,0.0,0.0,,0.0,246259.64,-7314.839999999999,0.0,0.0,0.0,
2022-06-02 00:00:00,0.0,247767.41,-38306.0,0.0,0.0,0.0,,0.0,247767.41,-32553.94,0.0,0.0,0.0,,0.0,247767.41,-0.27,0.0023,0.27,0.0,117.391,0.0,247767.41,-87961.05,2000.0,67870.0,0.0,33.935,0.0,247767.41,-668935.51,8100.0,320198.0,0.0,39.531,0.0,247767.41,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,247767.41,-22143.95,0.0,0.0,0.0,,0.0,247767.41,-7314.839999999999,0.0,0.0,0.0,
2022-06-03 00:00:00,38.06,238769.92,-38306.0,0.0,0.0,0.0,,38.06,238769.92,-32553.94,0.0,0.0,0.0,,38.06,238769.92,-0.27,0.0023,0.27,0.0,117.391,38.06,238769.92,-87961.05,2000.0,67870.0,0.0,33.935,38.06,238769.92,-668935.51,8100.0,320198.0,0.0,39.531,38.06,238769.92,1969.91,-44.383706,-1969.91,0.0,44.384,38.06,238769.92,-22143.95,0.0,0.0,0.0,,38.06,238769.92,-7314.839999999999,0.0,0.0,0.0,
2022-06-04 00:00:00,125.25,243749.58,-38306.0,0.0,0.0,0.0,,125.25,243749.58,-32553.94,0.0,0.0,0.0,,125.25,243749.58,-0.27,0.0023,0.27,0.0,117.391,125.25,243749.58,-87961.05,2000.0,67870.0,0.0,33.935,125.25,243749.58,-668935.51,8100.0,320198.0,0.0,39.531,125.25,243749.58,1969.91,-44.383706,-1969.91,0.0,44.384,125.25,243749.58,-22143.95,0.0,0.0,0.0,,125.25,243749.58,-7314.839999999999,0.0,0.0,0.0,
2022-06-05 00:00:00,0.0,244819.95,-38306.0,0.0,0.0,0.0,,0.0,244819.95,-32553.94,0.0,0.0,0.0,,0.0,244819.95,-0.27,0.0023,0.27,0.0,117.391,0.0,244819.95,-87961.05,2000.0,67870.0,0.0,33.935,0.0,244819.95,-668935.51,8100.0,320198.0,0.0,39.531,0.0,244819.95,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,244819.95,-22143.95,0.0,0.0,0.0,,0.0,244819.95,-7314.839999999999,0.0,0.0,0.0,
2022-06-06 00:00:00,405.75,246153.58,-38306.0,0.0,0.0,0.0,,405.75,246153.58,-32553.94,0.0,0.0,0.0,,405.75,246153.58,-0.27,0.0023,0.27,0.0,117.391,405.75,246153.58,-87961.05,2000.0,67870.0,0.0,33.935,405.75,246153.58,-668935.51,8100.0,320198.0,0.0,39.531,405.75,246153.58,1969.91,-44.383706,-1969.91,0.0,44.384,405.75,246153.58,-22143.95,0.0,0.0,0.0,,405.75,246153.58,-7314.839999999999,0.0,0.0,0.0,
2022-06-07 00:00:00,0.0,240584.54,-38306.0,0.0,0.0,0.0,,0.0,240584.54,-32553.94,0.0,0.0,0.0,,0.0,240584.54,-0.27,0.0023,0.27,0.0,117.391,0.0,240584.54,-87961.05,2000.0,67870.0,0.0,33.935,0.0,240584.54,-668935.51,8100.0,320198.0,0.0,39.531,0.0,240584.54,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,240584.54,-22143.95,0.0,0.0,0.0,,0.0,240584.54,-7314.839999999999,0.0,0.0,0.0,
2022-06-08 00:00:00,0.0,237875.14,-38306.0,0.0,0.0,0.0,,0.0,237875.14,-32553.94,0.0,0.0,0.0,,0.0,237875.14,-0.27,0.0023,0.27,0.0,117.391,0.0,237875.14,-87961.05,2000.0,67870.0,0.0,33.935,0.0,237875.14,-668935.51,8100.0,320198.0,0.0,39.531,0.0,237875.14,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,237875.14,-22143.95,0.0,0.0,0.0,,0.0,237875.14,-7314.839999999999,0.0,0.0,0.0,
2022-06-09 00:00:00,0.0,236748.77,-38306.0,0.0,0.0,0.0,,0.0,236748.77,-32553.94,0.0,0.0,0.0,,0.0,236748.77,-0.27,0.0023,0.27,0.0,117.391,0.0,236748.77,-87961.05,2000.0,67870.0,0.0,33.935,0.0,236748.77,-668935.51,8100.0,320198.0,0.0,39.531,0.0,236748.77,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,236748.77,-22143.95,0.0,0.0,0.0,,0.0,236748.77,-7314.839999999999,0.0,0.0,0.0,
2022-06-09 18:01:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-744640.51,6100.0,203238.0,0.0,33.318,,,,,,,,,,,,,,,,,,,,,
2022-06-10 00:00:00,46.7,219332.54,-38306.0,0.0,0.0,0.0,,46.7,219332.54,-32553.94,0.0,0.0,0.0,,46.7,219332.54,-0.27,0.0023,0.27,0.0,117.391,46.7,219332.54,-87961.05,2000.0,67870.0,0.0,33.935,46.7,219332.54,-744640.51,6100.0,203238.0,0.0,33.318,46.7,219332.54,1969.91,-44.383706,-1969.91,0.0,44.384,46.7,219332.54,-22143.95,0.0,0.0,0.0,,46.7,219332.54,-7314.839999999999,0.0,0.0,0.0,
2022-06-11 00:00:00,76.35,202838.94,-38306.0,0.0,0.0,0.0,,76.35,202838.94,-32553.94,0.0,0.0,0.0,,76.35,202838.94,-0.27,0.0023,0.27,0.0,117.391,76.35,202838.94,-87961.05,2000.0,67870.0,0.0,33.935,76.35,202838.94,-744640.51,6100.0,203238.0,0.0,33.318,76.35,202838.94,1969.91,-44.383706,-1969.91,0.0,44.384,76.35,202838.94,-22143.95,0.0,0.0,0.0,,76.35,202838.94,-7314.839999999999,0.0,0.0,0.0,
2022-06-12 00:00:00,218.14,189054.37,-38306.0,0.0,0.0,0.0,,218.14,189054.37,-32553.94,0.0,0.0,0.0,,218.14,189054.37,-0.27,0.0023,0.27,0.0,117.391,218.14,189054.37,-87961.05,2000.0,67870.0,0.0,33.935,218.14,189054.37,-744640.51,6100.0,203238.0,0.0,33.318,218.14,189054.37,1969.91,-44.383706,-1969.91,0.0,44.384,218.14,189054.37,-22143.95,0.0,0.0,0.0,,218.14,189054.37,-7314.839999999999,0.0,0.0,0.0,
2022-06-13 00:00:00,160.06,159234.38,-38306.0,0.0,0.0,0.0,,160.06,159234.38,-32553.94,0.0,0.0,0.0,,160.06,159234.38,-0.27,0.0023,0.27,0.0,117.391,160.06,159234.38,-87961.05,2000.0,67870.0,0.0,33.935,160.06,159234.38,-744640.51,6100.0,203238.0,0.0,33.318,160.06,159234.38,1969.91,-44.383706,-1969.91,0.0,44.384,160.06,159234.38,-22143.95,0.0,0.0,0.0,,160.06,159234.38,-7314.839999999999,0.0,0.0,0.0,
2022-06-14 00:00:00,0.0,160582.95,-38306.0,0.0,0.0,0.0,,0.0,160582.95,-32553.94,0.0,0.0,0.0,,0.0,160582.95,-0.27,0.0023,0.27,0.0,117.391,0.0,160582.95,-87961.05,2000.0,67870.0,0.0,33.935,0.0,160582.95,-744640.51,6100.0,203238.0,0.0,33.318,0.0,160582.95,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,160582.95,-22143.95,0.0,0.0,0.0,,0.0,160582.95,-7314.839999999999,0.0,0.0,0.0,
2022-06-15 00:00:00,14.22,162653.47,-38306.0,0.0,0.0,0.0,,14.22,162653.47,-32553.94,0.0,0.0,0.0,,14.22,162653.47,-0.27,0.0023,0.27,0.0,117.391,14.22,162653.47,-87961.05,2000.0,67870.0,0.0,33.935,14.22,162653.47,-744640.51,6100.0,203238.0,0.0,33.318,14.22,162653.47,1969.91,-44.383706,-1969.91,0.0,44.384,14.22,162653.47,-22143.95,0.0,0.0,0.0,,14.22,162653.47,-7314.839999999999,0.0,0.0,0.0,
2022-06-15 15:38:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-750495.51,4600.0,127533.0,0.0,27.725,,,,,,,,,,,,,,,,,,,,,
2022-06-16 00:00:00,135.57,139222.16,-38306.0,0.0,0.0,0.0,,135.57,139222.16,-32553.94,0.0,0.0,0.0,,135.57,139222.16,-0.27,0.0023,0.27,0.0,117.391,135.57,139222.16,-87961.05,2000.0,67870.0,0.0,33.935,135.57,139222.16,-750495.51,4600.0,127533.0,0.0,27.725,135.57,139222.16,1969.91,-44.383706,-1969.91,0.0,44.384,135.57,139222.16,-22143.95,0.0,0.0,0.0,,135.57,139222.16,-7314.839999999999,0.0,0.0,0.0,
2022-06-17 00:00:00,182.1,139515.55,-38306.0,0.0,0.0,0.0,,182.1,139515.55,-32553.94,0.0,0.0,0.0,,182.1,139515.55,-0.27,0.0023,0.27,0.0,117.391,182.1,139515.55,-87961.05,2000.0,67870.0,0.0,33.935,182.1,139515.55,-750495.51,4600.0,127533.0,0.0,27.725,182.1,139515.55,1969.91,-44.383706,-1969.91,0.0,44.384,182.1,139515.55,-22143.95,0.0,0.0,0.0,,182.1,139515.55,-7314.839999999999,0.0,0.0,0.0,
2022-06-18 00:00:00,400.29,122221.89,-38306.0,0.0,0.0,0.0,,400.29,122221.89,-32553.94,0.0,0.0,0.0,,400.29,122221.89,-0.27,0.0023,0.27,0.0,117.391,400.29,122221.89,-87961.05,2000.0,67870.0,0.0,33.935,400.29,122221.89,-750495.51,4600.0,127533.0,0.0,27.725,400.29,122221.89,1969.91,-44.383706,-1969.91,0.0,44.384,400.29,122221.89,-22143.95,0.0,0.0,0.0,,400.29,122221.89,-7314.839999999999,0.0,0.0,0.0,
2022-06-18 22:31:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-785733.01,4100.0,121678.0,0.0,29.678,,,,,,,,,,,,,,,,,,,,,
2022-06-19 00:00:00,0.0,138423.88,-38306.0,0.0,0.0,0.0,,0.0,138423.88,-32553.94,0.0,0.0,0.0,,0.0,138423.88,-0.27,0.0023,0.27,0.0,117.391,0.0,138423.88,-87961.05,2000.0,67870.0,0.0,33.935,0.0,138423.88,-785733.01,4100.0,121678.0,0.0,29.678,0.0,138423.88,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,138423.88,-22143.95,0.0,0.0,0.0,,0.0,138423.88,-7314.839999999999,0.0,0.0,0.0,
2022-06-20 00:00:00,103.77,137855.29,-38306.0,0.0,0.0,0.0,,103.77,137855.29,-32553.94,0.0,0.0,0.0,,103.77,137855.29,-0.27,0.0023,0.27,0.0,117.391,103.77,137855.29,-87961.05,2000.0,67870.0,0.0,33.935,103.77,137855.29,-785733.01,4100.0,121678.0,0.0,29.678,103.77,137855.29,1969.91,-44.383706,-1969.91,0.0,44.384,103.77,137855.29,-22143.95,0.0,0.0,0.0,,103.77,137855.29,-7314.839999999999,0.0,0.0,0.0,
2022-06-21 00:00:00,0.0,137009.95,-38306.0,0.0,0.0,0.0,,0.0,137009.95,-32553.94,0.0,0.0,0.0,,0.0,137009.95,-0.27,0.0023,0.27,0.0,117.391,0.0,137009.95,-87961.05,2000.0,67870.0,0.0,33.935,0.0,137009.95,-785733.01,4100.0,121678.0,0.0,29.678,0.0,137009.95,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,137009.95,-22143.95,0.0,0.0,0.0,,0.0,137009.95,-7314.839999999999,0.0,0.0,0.0,
2022-06-22 00:00:00,0.0,128280.24,-38306.0,0.0,0.0,0.0,,0.0,128280.24,-32553.94,0.0,0.0,0.0,,0.0,128280.24,-0.27,0.0023,0.27,0.0,117.391,0.0,128280.24,-87961.05,2000.0,67870.0,0.0,33.935,0.0,128280.24,-785733.01,4100.0,121678.0,0.0,29.678,0.0,128280.24,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,128280.24,-22143.95,0.0,0.0,0.0,,0.0,128280.24,-7314.839999999999,0.0,0.0,0.0,
