date,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,USDM_cashflow,USDM_cml_units,USDM_cml_cost,USDM_gain_loss,USDM_avg_price,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,HBAR_cashflow,HBAR_cml_units,HBAR_cml_cost,HBAR_gain_loss,HBAR_avg_price,USD_cashflow,USD_cml_units,USD_cml_cost,USD_gain_loss,USD_avg_price
2021-08-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-26392.800000000003,23410.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-1399.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-26,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-6080.349999999999,162.26,0.0,-4076.2,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-27,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-28,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-29,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-30,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-08-31,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-01,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-02,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-03,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-04,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-28336.300000000003,23210.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-26,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-27,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-28,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-29,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-09-30,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
