date,CRO_adj_close,CRO_mktvalue,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_adj_close,ADA_mktvalue,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_adj_close,BTC_mktvalue,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,ONE_adj_close,ONE_mktvalue,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,VET_adj_close,VET_mktvalue,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_adj_close,USDC_mktvalue,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,DOGE_adj_close,DOGE_mktvalue,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_adj_close,AUDIO_mktvalue,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price
2022-01-07 00:00:00,0.36082529028624843,1131945.02,-38306.0,0.0,0.0,0.0,,0.36082529028624843,1131945.02,-32553.94,0.0,0.0,0.0,,0.36082529028624843,1131945.02,-0.27,0.0023,0.27,0.0,117.391,0.36082529028624843,1131945.02,-34828.05,2300.0,73795.0,0.0,32.085,0.36082529028624843,1131945.02,-131513.64,16014.7,799032.87,0.0,49.894,0.36082529028624843,1131945.02,1969.91,-44.383706,-1969.91,0.0,44.384,0.36082529028624843,1131945.02,-22143.95,0.0,0.0,0.0,,0.36082529028624843,1131945.02,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-08 00:00:00,0.364892976936843,1144705.76,-38306.0,0.0,0.0,0.0,,0.364892976936843,1144705.76,-32553.94,0.0,0.0,0.0,,0.364892976936843,1144705.76,-0.27,0.0023,0.27,0.0,117.391,0.364892976936843,1144705.76,-34828.05,2300.0,73795.0,0.0,32.085,0.364892976936843,1144705.76,-131513.64,16014.7,799032.87,0.0,49.894,0.364892976936843,1144705.76,1969.91,-44.383706,-1969.91,0.0,44.384,0.364892976936843,1144705.76,-22143.95,0.0,0.0,0.0,,0.364892976936843,1144705.76,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-09 00:00:00,0.39941610322998744,1253008.26,-38306.0,0.0,0.0,0.0,,0.39941610322998744,1253008.26,-32553.94,0.0,0.0,0.0,,0.39941610322998744,1253008.26,-0.27,0.0023,0.27,0.0,117.391,0.39941610322998744,1253008.26,-34828.05,2300.0,73795.0,0.0,32.085,0.39941610322998744,1253008.26,-131513.64,16014.7,799032.87,0.0,49.894,0.39941610322998744,1253008.26,1969.91,-44.383706,-1969.91,0.0,44.384,0.39941610322998744,1253008.26,-22143.95,0.0,0.0,0.0,,0.39941610322998744,1253008.26,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-09 17:46:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-161701.44,15314.7,740659.87,0.0,48.363,,,,,,,,,,,,,,,,,,,,,
2022-01-10 00:00:00,0.3764307557135632,1180900.93,-38306.0,0.0,0.0,0.0,,0.3764307557135632,1180900.93,-32553.94,0.0,0.0,0.0,,0.3764307557135632,1180900.93,-0.27,0.0023,0.27,0.0,117.391,0.3764307557135632,1180900.93,-34828.05,2300.0,73795.0,0.0,32.085,0.3764307557135632,1180900.93,-161701.44,15314.7,740659.87,0.0,48.363,0.3764307557135632,1180900.93,1969.91,-44.383706,-1969.91,0.0,44.384,0.3764307557135632,1180900.93,-22143.95,0.0,0.0,0.0,,0.3764307557135632,1180900.93,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-11 00:00:00,0.39622075551137825,1242984.14,-38306.0,0.0,0.0,0.0,,0.39622075551137825,1242984.14,-32553.94,0.0,0.0,0.0,,0.39622075551137825,1242984.14,-0.27,0.0023,0.27,0.0,117.391,0.39622075551137825,1242984.14,-34828.05,2300.0,73795.0,0.0,32.085,0.39622075551137825,1242984.14,-161701.44,15314.7,740659.87,0.0,48.363,0.39622075551137825,1242984.14,1969.91,-44.383706,-1969.91,0.0,44.384,0.39622075551137825,1242984.14,-22143.95,0.0,0.0,0.0,,0.39622075551137825,1242984.14,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-12 00:00:00,0.3465937133043909,1087299.14,-38306.0,0.0,0.0,0.0,,0.3465937133043909,1087299.14,-32553.94,0.0,0.0,0.0,,0.3465937133043909,1087299.14,-0.27,0.0023,0.27,0.0,117.391,0.3465937133043909,1087299.14,-34828.05,2300.0,73795.0,0.0,32.085,0.3465937133043909,1087299.14,-161701.44,15314.7,740659.87,0.0,48.363,0.3465937133043909,1087299.14,1969.91,-44.383706,-1969.91,0.0,44.384,0.3465937133043909,1087299.14,-22143.95,0.0,0.0,0.0,,0.3465937133043909,1087299.14,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-13 00:00:00,0.3429180870991126,1075768.33,-38306.0,0.0,0.0,0.0,,0.3429180870991126,1075768.33,-32553.94,0.0,0.0,0.0,,0.3429180870991126,1075768.33,-0.27,0.0023,0.27,0.0,117.391,0.3429180870991126,1075768.33,-34828.05,2300.0,73795.0,0.0,32.085,0.3429180870991126,1075768.33,-161701.44,15314.7,740659.87,0.0,48.363,0.3429180870991126,1075768.33,1969.91,-44.383706,-1969.91,0.0,44.384,0.3429180870991126,1075768.33,-22143.95,0.0,0.0,0.0,,0.3429180870991126,1075768.33,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-14 00:00:00,0.32345940283858354,1014724.5,-38306.0,0.0,0.0,0.0,,0.32345940283858354,1014724.5,-32553.94,0.0,0.0,0.0,,0.32345940283858354,1014724.5,-0.27,0.0023,0.27,0.0,117.391,0.32345940283858354,1014724.5,-34828.05,2300.0,73795.0,0.0,32.085,0.32345940283858354,1014724.5,-161701.44,15314.7,740659.87,0.0,48.363,0.32345940283858354,1014724.5,1969.91,-44.383706,-1969.91,0.0,44.384,0.32345940283858354,1014724.5,-22143.95,0.0,0.0,0.0,,0.32345940283858354,1014724.5,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-14 16:33:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-168823.44,14694.7,710472.07,0.0,48.349,,,,,,,,,,,,,,,,,,,,,
2022-01-15 00:00:00,0.32633023114437576,1023730.57,-38306.0,0.0,0.0,0.0,,0.32633023114437576,1023730.57,-32553.94,0.0,0.0,0.0,,0.32633023114437576,1023730.57,-0.27,0.0023,0.27,0.0,117.391,0.32633023114437576,1023730.57,-34828.05,2300.0,73795.0,0.0,32.085,0.32633023114437576,1023730.57,-168823.44,14694.7,710472.07,0.0,48.349,0.32633023114437576,1023730.57,1969.91,-44.383706,-1969.91,0.0,44.384,0.32633023114437576,1023730.57,-22143.95,0.0,0.0,0.0,,0.32633023114437576,1023730.57,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-16 00:00:00,0.30731041910095724,964063.52,-38306.0,0.0,0.0,0.0,,0.30731041910095724,964063.52,-32553.94,0.0,0.0,0.0,,0.30731041910095724,964063.52,-0.27,0.0023,0.27,0.0,117.391,0.30731041910095724,964063.52,-34828.05,2300.0,73795.0,0.0,32.085,0.30731041910095724,964063.52,-168823.44,14694.7,710472.07,0.0,48.349,0.30731041910095724,964063.52,1969.91,-44.383706,-1969.91,0.0,44.384,0.30731041910095724,964063.52,-22143.95,0.0,0.0,0.0,,0.30731041910095724,964063.52,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-17 00:00:00,0.29014537824455816,910215.07,-38306.0,0.0,0.0,0.0,,0.29014537824455816,910215.07,-32553.94,0.0,0.0,0.0,,0.29014537824455816,910215.07,-0.27,0.0023,0.27,0.0,117.391,0.29014537824455816,910215.07,-34828.05,2300.0,73795.0,0.0,32.085,0.29014537824455816,910215.07,-168823.44,14694.7,710472.07,0.0,48.349,0.29014537824455816,910215.07,1969.91,-44.383706,-1969.91,0.0,44.384,0.29014537824455816,910215.07,-22143.95,0.0,0.0,0.0,,0.29014537824455816,910215.07,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-18 00:00:00,0.30371992279057475,952799.77,-38306.0,0.0,0.0,0.0,,0.30371992279057475,952799.77,-32553.94,0.0,0.0,0.0,,0.30371992279057475,952799.77,-0.27,0.0023,0.27,0.0,117.391,0.30371992279057475,952799.77,-34828.05,2300.0,73795.0,0.0,32.085,0.30371992279057475,952799.77,-168823.44,14694.7,710472.07,0.0,48.349,0.30371992279057475,952799.77,1969.91,-44.383706,-1969.91,0.0,44.384,0.30371992279057475,952799.77,-22143.95,0.0,0.0,0.0,,0.30371992279057475,952799.77,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-19 00:00:00,0.27591855887612693,865584.11,-38306.0,0.0,0.0,0.0,,0.27591855887612693,865584.11,-32553.94,0.0,0.0,0.0,,0.27591855887612693,865584.11,-0.27,0.0023,0.27,0.0,117.391,0.27591855887612693,865584.11,-34828.05,2300.0,73795.0,0.0,32.085,0.27591855887612693,865584.11,-168823.44,14694.7,710472.07,0.0,48.349,0.27591855887612693,865584.11,1969.91,-44.383706,-1969.91,0.0,44.384,0.27591855887612693,865584.11,-22143.95,0.0,0.0,0.0,,0.27591855887612693,865584.11,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-20 00:00:00,0.2544488777724553,798231.58,-38306.0,0.0,0.0,0.0,,0.2544488777724553,798231.58,-32553.94,0.0,0.0,0.0,,0.2544488777724553,798231.58,-0.27,0.0023,0.27,0.0,117.391,0.2544488777724553,798231.58,-34828.05,2300.0,73795.0,0.0,32.085,0.2544488777724553,798231.58,-168823.44,14694.7,710472.07,0.0,48.349,0.2544488777724553,798231.58,1969.91,-44.383706,-1969.91,0.0,44.384,0.2544488777724553,798231.58,-22143.95,0.0,0.0,0.0,,0.2544488777724553,798231.58,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-21 00:00:00,0.18181957701569507,570386.2,-38306.0,0.0,0.0,0.0,,0.18181957701569507,570386.2,-32553.94,0.0,0.0,0.0,,0.18181957701569507,570386.2,-0.27,0.0023,0.27,0.0,117.391,0.18181957701569507,570386.2,-34828.05,2300.0,73795.0,0.0,32.085,0.18181957701569507,570386.2,-168823.44,14694.7,710472.07,0.0,48.349,0.18181957701569507,570386.2,1969.91,-44.383706,-1969.91,0.0,44.384,0.18181957701569507,570386.2,-22143.95,0.0,0.0,0.0,,0.18181957701569507,570386.2,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-22 00:00:00,0.15023511450369545,471302.58,-38306.0,0.0,0.0,0.0,,0.15023511450369545,471302.58,-32553.94,0.0,0.0,0.0,,0.15023511450369545,471302.58,-0.27,0.0023,0.27,0.0,117.391,0.15023511450369545,471302.58,-34828.05,2300.0,73795.0,0.0,32.085,0.15023511450369545,471302.58,-168823.44,14694.7,710472.07,0.0,48.349,0.15023511450369545,471302.58,1969.91,-44.383706,-1969.91,0.0,44.384,0.15023511450369545,471302.58,-22143.95,0.0,0.0,0.0,,0.15023511450369545,471302.58,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-23 00:00:00,0.16170086325295305,507271.78,-38306.0,0.0,0.0,0.0,,0.16170086325295305,507271.78,-32553.94,0.0,0.0,0.0,,0.16170086325295305,507271.78,-0.27,0.0023,0.27,0.0,117.391,0.16170086325295305,507271.78,-34828.05,2300.0,73795.0,0.0,32.085,0.16170086325295305,507271.78,-168823.44,14694.7,710472.07,0.0,48.349,0.16170086325295305,507271.78,1969.91,-44.383706,-1969.91,0.0,44.384,0.16170086325295305,507271.78,-22143.95,0.0,0.0,0.0,,0.16170086325295305,507271.78,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-23 02:33:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-272535.44,14394.7,703350.07,0.0,48.862,,,,,,,,,,,,,,,,,,,,,
2022-01-23 02:34:25,,,,,,,,,,,,,,,,,,,,,,-,-,-39271.05,2150.0,72313.0,0.0,33.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 00:00:00,0.15566798401625462,488346.04,-38306.0,0.0,0.0,0.0,,0.15566798401625462,488346.04,-32553.94,0.0,0.0,0.0,,0.15566798401625462,488346.04,-0.27,0.0023,0.27,0.0,117.391,0.15566798401625462,488346.04,-39271.05,2150.0,72313.0,0.0,33.634,0.15566798401625462,488346.04,-272535.44,14394.7,703350.07,0.0,48.862,0.15566798401625462,488346.04,1969.91,-44.383706,-1969.91,0.0,44.384,0.15566798401625462,488346.04,-22143.95,0.0,0.0,0.0,,0.15566798401625462,488346.04,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-25 00:00:00,0.15072083676092274,472826.34,-38306.0,0.0,0.0,0.0,,0.15072083676092274,472826.34,-32553.94,0.0,0.0,0.0,,0.15072083676092274,472826.34,-0.27,0.0023,0.27,0.0,117.391,0.15072083676092274,472826.34,-39271.05,2150.0,72313.0,0.0,33.634,0.15072083676092274,472826.34,-272535.44,14394.7,703350.07,0.0,48.862,0.15072083676092274,472826.34,1969.91,-44.383706,-1969.91,0.0,44.384,0.15072083676092274,472826.34,-22143.95,0.0,0.0,0.0,,0.15072083676092274,472826.34,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-26 00:00:00,0.15780212759814752,495041.06,-38306.0,0.0,0.0,0.0,,0.15780212759814752,495041.06,-32553.94,0.0,0.0,0.0,,0.15780212759814752,495041.06,-0.27,0.0023,0.27,0.0,117.391,0.15780212759814752,495041.06,-39271.05,2150.0,72313.0,0.0,33.634,0.15780212759814752,495041.06,-272535.44,14394.7,703350.07,0.0,48.862,0.15780212759814752,495041.06,1969.91,-44.383706,-1969.91,0.0,44.384,0.15780212759814752,495041.06,-22143.95,0.0,0.0,0.0,,0.15780212759814752,495041.06,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-27 00:00:00,0.15566295899385515,488330.27,-38306.0,0.0,0.0,0.0,,0.15566295899385515,488330.27,-32553.94,0.0,0.0,0.0,,0.15566295899385515,488330.27,-0.27,0.0023,0.27,0.0,117.391,0.15566295899385515,488330.27,-39271.05,2150.0,72313.0,0.0,33.634,0.15566295899385515,488330.27,-272535.44,14394.7,703350.07,0.0,48.862,0.15566295899385515,488330.27,1969.91,-44.383706,-1969.91,0.0,44.384,0.15566295899385515,488330.27,-22143.95,0.0,0.0,0.0,,0.15566295899385515,488330.27,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-28 00:00:00,0.16702141054059866,523962.87,-38306.0,0.0,0.0,0.0,,0.16702141054059866,523962.87,-32553.94,0.0,0.0,0.0,,0.16702141054059866,523962.87,-0.27,0.0023,0.27,0.0,117.391,0.16702141054059866,523962.87,-39271.05,2150.0,72313.0,0.0,33.634,0.16702141054059866,523962.87,-272535.44,14394.7,703350.07,0.0,48.862,0.16702141054059866,523962.87,1969.91,-44.383706,-1969.91,0.0,44.384,0.16702141054059866,523962.87,-22143.95,0.0,0.0,0.0,,0.16702141054059866,523962.87,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-29 00:00:00,0.21096273099934504,661811.19,-38306.0,0.0,0.0,0.0,,0.21096273099934504,661811.19,-32553.94,0.0,0.0,0.0,,0.21096273099934504,661811.19,-0.27,0.0023,0.27,0.0,117.391,0.21096273099934504,661811.19,-39271.05,2150.0,72313.0,0.0,33.634,0.21096273099934504,661811.19,-272535.44,14394.7,703350.07,0.0,48.862,0.21096273099934504,661811.19,1969.91,-44.383706,-1969.91,0.0,44.384,0.21096273099934504,661811.19,-22143.95,0.0,0.0,0.0,,0.21096273099934504,661811.19,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-30 00:00:00,0.21963951677782456,689031.13,-38306.0,0.0,0.0,0.0,,0.21963951677782456,689031.13,-32553.94,0.0,0.0,0.0,,0.21963951677782456,689031.13,-0.27,0.0023,0.27,0.0,117.391,0.21963951677782456,689031.13,-39271.05,2150.0,72313.0,0.0,33.634,0.21963951677782456,689031.13,-272535.44,14394.7,703350.07,0.0,48.862,0.21963951677782456,689031.13,1969.91,-44.383706,-1969.91,0.0,44.384,0.21963951677782456,689031.13,-22143.95,0.0,0.0,0.0,,0.21963951677782456,689031.13,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-31 00:00:00,0.226075242126006,709220.65,-38306.0,0.0,0.0,0.0,,0.226075242126006,709220.65,-32553.94,0.0,0.0,0.0,,0.226075242126006,709220.65,-0.27,0.0023,0.27,0.0,117.391,0.226075242126006,709220.65,-39271.05,2150.0,72313.0,0.0,33.634,0.226075242126006,709220.65,-272535.44,14394.7,703350.07,0.0,48.862,0.226075242126006,709220.65,1969.91,-44.383706,-1969.91,0.0,44.384,0.226075242126006,709220.65,-22143.95,0.0,0.0,0.0,,0.226075242126006,709220.65,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-01 00:00:00,0.22281168018748712,698982.53,-38306.0,0.0,0.0,0.0,,0.22281168018748712,698982.53,-32553.94,0.0,0.0,0.0,,0.22281168018748712,698982.53,-0.27,0.0023,0.27,0.0,117.391,0.22281168018748712,698982.53,-39271.05,2150.0,72313.0,0.0,33.634,0.22281168018748712,698982.53,-272535.44,14394.7,703350.07,0.0,48.862,0.22281168018748712,698982.53,1969.91,-44.383706,-1969.91,0.0,44.384,0.22281168018748712,698982.53,-22143.95,0.0,0.0,0.0,,0.22281168018748712,698982.53,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-02 00:00:00,0.2136712446537698,670308.07,-38306.0,0.0,0.0,0.0,,0.2136712446537698,670308.07,-32553.94,0.0,0.0,0.0,,0.2136712446537698,670308.07,-0.27,0.0023,0.27,0.0,117.391,0.2136712446537698,670308.07,-39271.05,2150.0,72313.0,0.0,33.634,0.2136712446537698,670308.07,-272535.44,14394.7,703350.07,0.0,48.862,0.2136712446537698,670308.07,1969.91,-44.383706,-1969.91,0.0,44.384,0.2136712446537698,670308.07,-22143.95,0.0,0.0,0.0,,0.2136712446537698,670308.07,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-03 00:00:00,0.21174794417024573,664274.48,-38306.0,0.0,0.0,0.0,,0.21174794417024573,664274.48,-32553.94,0.0,0.0,0.0,,0.21174794417024573,664274.48,-0.27,0.0023,0.27,0.0,117.391,0.21174794417024573,664274.48,-39271.05,2150.0,72313.0,0.0,33.634,0.21174794417024573,664274.48,-272535.44,14394.7,703350.07,0.0,48.862,0.21174794417024573,664274.48,1969.91,-44.383706,-1969.91,0.0,44.384,0.21174794417024573,664274.48,-22143.95,0.0,0.0,0.0,,0.21174794417024573,664274.48,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-04 00:00:00,0.22797643121091082,715184.87,-38306.0,0.0,0.0,0.0,,0.22797643121091082,715184.87,-32553.94,0.0,0.0,0.0,,0.22797643121091082,715184.87,-0.27,0.0023,0.27,0.0,117.391,0.22797643121091082,715184.87,-39271.05,2150.0,72313.0,0.0,33.634,0.22797643121091082,715184.87,-272535.44,14394.7,703350.07,0.0,48.862,0.22797643121091082,715184.87,1969.91,-44.383706,-1969.91,0.0,44.384,0.22797643121091082,715184.87,-22143.95,0.0,0.0,0.0,,0.22797643121091082,715184.87,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-05 00:00:00,0.23852082067573643,748263.67,-38306.0,0.0,0.0,0.0,,0.23852082067573643,748263.67,-32553.94,0.0,0.0,0.0,,0.23852082067573643,748263.67,-0.27,0.0023,0.27,0.0,117.391,0.23852082067573643,748263.67,-39271.05,2150.0,72313.0,0.0,33.634,0.23852082067573643,748263.67,-272535.44,14394.7,703350.07,0.0,48.862,0.23852082067573643,748263.67,1969.91,-44.383706,-1969.91,0.0,44.384,0.23852082067573643,748263.67,-22143.95,0.0,0.0,0.0,,0.23852082067573643,748263.67,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-06 00:00:00,0.2414646614289481,757498.79,-38306.0,0.0,0.0,0.0,,0.2414646614289481,757498.79,-32553.94,0.0,0.0,0.0,,0.2414646614289481,757498.79,-0.27,0.0023,0.27,0.0,117.391,0.2414646614289481,757498.79,-39271.05,2150.0,72313.0,0.0,33.634,0.2414646614289481,757498.79,-272535.44,14394.7,703350.07,0.0,48.862,0.2414646614289481,757498.79,1969.91,-44.383706,-1969.91,0.0,44.384,0.2414646614289481,757498.79,-22143.95,0.0,0.0,0.0,,0.2414646614289481,757498.79,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-06 04:05:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-333275.44,12994.7,599638.07,0.0,46.145,,,,,,,,,,,,,,,,,,,,,
2022-02-07 00:00:00,0.24756229669778831,776627.68,-38306.0,0.0,0.0,0.0,,0.24756229669778831,776627.68,-32553.94,0.0,0.0,0.0,,0.24756229669778831,776627.68,-0.27,0.0023,0.27,0.0,117.391,0.24756229669778831,776627.68,-39271.05,2150.0,72313.0,0.0,33.634,0.24756229669778831,776627.68,-333275.44,12994.7,599638.07,0.0,46.145,0.24756229669778831,776627.68,1969.91,-44.383706,-1969.91,0.0,44.384,0.24756229669778831,776627.68,-22143.95,0.0,0.0,0.0,,0.24756229669778831,776627.68,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-08 00:00:00,0.23321869574467805,731630.37,-38306.0,0.0,0.0,0.0,,0.23321869574467805,731630.37,-32553.94,0.0,0.0,0.0,,0.23321869574467805,731630.37,-0.27,0.0023,0.27,0.0,117.391,0.23321869574467805,731630.37,-39271.05,2150.0,72313.0,0.0,33.634,0.23321869574467805,731630.37,-333275.44,12994.7,599638.07,0.0,46.145,0.23321869574467805,731630.37,1969.91,-44.383706,-1969.91,0.0,44.384,0.23321869574467805,731630.37,-22143.95,0.0,0.0,0.0,,0.23321869574467805,731630.37,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-09 00:00:00,0.2251475350126058,706310.34,-38306.0,0.0,0.0,0.0,,0.2251475350126058,706310.34,-32553.94,0.0,0.0,0.0,,0.2251475350126058,706310.34,-0.27,0.0023,0.27,0.0,117.391,0.2251475350126058,706310.34,-39271.05,2150.0,72313.0,0.0,33.634,0.2251475350126058,706310.34,-333275.44,12994.7,599638.07,0.0,46.145,0.2251475350126058,706310.34,1969.91,-44.383706,-1969.91,0.0,44.384,0.2251475350126058,706310.34,-22143.95,0.0,0.0,0.0,,0.2251475350126058,706310.34,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-10 00:00:00,0.19793843125826935,620952.66,-38306.0,0.0,0.0,0.0,,0.19793843125826935,620952.66,-32553.94,0.0,0.0,0.0,,0.19793843125826935,620952.66,-0.27,0.0023,0.27,0.0,117.391,0.19793843125826935,620952.66,-39271.05,2150.0,72313.0,0.0,33.634,0.19793843125826935,620952.66,-333275.44,12994.7,599638.07,0.0,46.145,0.19793843125826935,620952.66,1969.91,-44.383706,-1969.91,0.0,44.384,0.19793843125826935,620952.66,-22143.95,0.0,0.0,0.0,,0.19793843125826935,620952.66,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-11 00:00:00,0.18866232817016435,591852.59,-38306.0,0.0,0.0,0.0,,0.18866232817016435,591852.59,-32553.94,0.0,0.0,0.0,,0.18866232817016435,591852.59,-0.27,0.0023,0.27,0.0,117.391,0.18866232817016435,591852.59,-39271.05,2150.0,72313.0,0.0,33.634,0.18866232817016435,591852.59,-333275.44,12994.7,599638.07,0.0,46.145,0.18866232817016435,591852.59,1969.91,-44.383706,-1969.91,0.0,44.384,0.18866232817016435,591852.59,-22143.95,0.0,0.0,0.0,,0.18866232817016435,591852.59,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-11 01:40:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-7314.839999999999,0.0,0.0,0.0,
2022-02-11 01:41:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-367598.71,11994.7,538898.07,0.0,44.928,,,,,,,,,,,,,,,,,,,,,
2022-02-12 00:00:00,0.18286194784739782,573656.22,-38306.0,0.0,0.0,0.0,,0.18286194784739782,573656.22,-32553.94,0.0,0.0,0.0,,0.18286194784739782,573656.22,-0.27,0.0023,0.27,0.0,117.391,0.18286194784739782,573656.22,-39271.05,2150.0,72313.0,0.0,33.634,0.18286194784739782,573656.22,-367598.71,11994.7,538898.07,0.0,44.928,0.18286194784739782,573656.22,1969.91,-44.383706,-1969.91,0.0,44.384,0.18286194784739782,573656.22,-22143.95,0.0,0.0,0.0,,0.18286194784739782,573656.22,-7314.839999999999,0.0,0.0,0.0,
2022-02-13 00:00:00,0.18253415799317535,572627.91,-38306.0,0.0,0.0,0.0,,0.18253415799317535,572627.91,-32553.94,0.0,0.0,0.0,,0.18253415799317535,572627.91,-0.27,0.0023,0.27,0.0,117.391,0.18253415799317535,572627.91,-39271.05,2150.0,72313.0,0.0,33.634,0.18253415799317535,572627.91,-367598.71,11994.7,538898.07,0.0,44.928,0.18253415799317535,572627.91,1969.91,-44.383706,-1969.91,0.0,44.384,0.18253415799317535,572627.91,-22143.95,0.0,0.0,0.0,,0.18253415799317535,572627.91,-7314.839999999999,0.0,0.0,0.0,
2022-02-14 00:00:00,0.1845002859344236,578795.85,-38306.0,0.0,0.0,0.0,,0.1845002859344236,578795.85,-32553.94,0.0,0.0,0.0,,0.1845002859344236,578795.85,-0.27,0.0023,0.27,0.0,117.391,0.1845002859344236,578795.85,-39271.05,2150.0,72313.0,0.0,33.634,0.1845002859344236,578795.85,-367598.71,11994.7,538898.07,0.0,44.928,0.1845002859344236,578795.85,1969.91,-44.383706,-1969.91,0.0,44.384,0.1845002859344236,578795.85,-22143.95,0.0,0.0,0.0,,0.1845002859344236,578795.85,-7314.839999999999,0.0,0.0,0.0,
2022-02-15 00:00:00,0.19300532645912394,605477.01,-38306.0,0.0,0.0,0.0,,0.19300532645912394,605477.01,-32553.94,0.0,0.0,0.0,,0.19300532645912394,605477.01,-0.27,0.0023,0.27,0.0,117.391,0.19300532645912394,605477.01,-39271.05,2150.0,72313.0,0.0,33.634,0.19300532645912394,605477.01,-367598.71,11994.7,538898.07,0.0,44.928,0.19300532645912394,605477.01,1969.91,-44.383706,-1969.91,0.0,44.384,0.19300532645912394,605477.01,-22143.95,0.0,0.0,0.0,,0.19300532645912394,605477.01,-7314.839999999999,0.0,0.0,0.0,
2022-02-16 00:00:00,0.19973369694858512,626584.58,-38306.0,0.0,0.0,0.0,,0.19973369694858512,626584.58,-32553.94,0.0,0.0,0.0,,0.19973369694858512,626584.58,-0.27,0.0023,0.27,0.0,117.391,0.19973369694858512,626584.58,-39271.05,2150.0,72313.0,0.0,33.634,0.19973369694858512,626584.58,-367598.71,11994.7,538898.07,0.0,44.928,0.19973369694858512,626584.58,1969.91,-44.383706,-1969.91,0.0,44.384,0.19973369694858512,626584.58,-22143.95,0.0,0.0,0.0,,0.19973369694858512,626584.58,-7314.839999999999,0.0,0.0,0.0,
2022-02-17 00:00:00,0.1840062277984159,577245.94,-38306.0,0.0,0.0,0.0,,0.1840062277984159,577245.94,-32553.94,0.0,0.0,0.0,,0.1840062277984159,577245.94,-0.27,0.0023,0.27,0.0,117.391,0.1840062277984159,577245.94,-39271.05,2150.0,72313.0,0.0,33.634,0.1840062277984159,577245.94,-367598.71,11994.7,538898.07,0.0,44.928,0.1840062277984159,577245.94,1969.91,-44.383706,-1969.91,0.0,44.384,0.1840062277984159,577245.94,-22143.95,0.0,0.0,0.0,,0.1840062277984159,577245.94,-7314.839999999999,0.0,0.0,0.0,
