date,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price
2022-01-11 00:00:00,0.0,0.39622075551137825,-38306.0,0.0,0.0,0.0,,0.0,0.39622075551137825,-32553.94,0.0,0.0,0.0,,0.0,0.39622075551137825,-0.27,0.0023,0.27,0.0,117.391,0.0,0.39622075551137825,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.39622075551137825,-161701.44,15314.7,740659.87,0.0,48.363,0.0,0.39622075551137825,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.39622075551137825,-22143.95,0.0,0.0,0.0,,0.0,0.39622075551137825,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-12 00:00:00,25031.7,0.3465937133043909,-38306.0,0.0,0.0,0.0,,25031.7,0.3465937133043909,-32553.94,0.0,0.0,0.0,,25031.7,0.3465937133043909,-0.27,0.0023,0.27,0.0,117.391,25031.7,0.3465937133043909,-34828.05,2300.0,73795.0,0.0,32.085,25031.7,0.3465937133043909,-161701.44,15314.7,740659.87,0.0,48.363,25031.7,0.3465937133043909,1969.91,-44.383706,-1969.91,0.0,44.384,25031.7,0.3465937133043909,-22143.95,0.0,0.0,0.0,,25031.7,0.3465937133043909,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-13 00:00:00,2292.89,0.3429180870991126,-38306.0,0.0,0.0,0.0,,2292.89,0.3429180870991126,-32553.94,0.0,0.0,0.0,,2292.89,0.3429180870991126,-0.27,0.0023,0.27,0.0,117.391,2292.89,0.3429180870991126,-34828.05,2300.0,73795.0,0.0,32.085,2292.89,0.3429180870991126,-161701.44,15314.7,740659.87,0.0,48.363,2292.89,0.3429180870991126,1969.91,-44.383706,-1969.91,0.0,44.384,2292.89,0.3429180870991126,-22143.95,0.0,0.0,0.0,,2292.89,0.3429180870991126,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-14 00:00:00,3616.78,0.32345940283858354,-38306.0,0.0,0.0,0.0,,3616.78,0.32345940283858354,-32553.94,0.0,0.0,0.0,,3616.78,0.32345940283858354,-0.27,0.0023,0.27,0.0,117.391,3616.78,0.32345940283858354,-34828.05,2300.0,73795.0,0.0,32.085,3616.78,0.32345940283858354,-161701.44,15314.7,740659.87,0.0,48.363,3616.78,0.32345940283858354,1969.91,-44.383706,-1969.91,0.0,44.384,3616.78,0.32345940283858354,-22143.95,0.0,0.0,0.0,,3616.78,0.32345940283858354,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-14 16:33:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-168823.44,14694.7,710472.07,0.0,48.349,,,,,,,,,,,,,,,,,,,,,
2022-01-15 00:00:00,0.0,0.32633023114437576,-38306.0,0.0,0.0,0.0,,0.0,0.32633023114437576,-32553.94,0.0,0.0,0.0,,0.0,0.32633023114437576,-0.27,0.0023,0.27,0.0,117.391,0.0,0.32633023114437576,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.32633023114437576,-168823.44,14694.7,710472.07,0.0,48.349,0.0,0.32633023114437576,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.32633023114437576,-22143.95,0.0,0.0,0.0,,0.0,0.32633023114437576,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-16 00:00:00,3073.11,0.30731041910095724,-38306.0,0.0,0.0,0.0,,3073.11,0.30731041910095724,-32553.94,0.0,0.0,0.0,,3073.11,0.30731041910095724,-0.27,0.0023,0.27,0.0,117.391,3073.11,0.30731041910095724,-34828.05,2300.0,73795.0,0.0,32.085,3073.11,0.30731041910095724,-168823.44,14694.7,710472.07,0.0,48.349,3073.11,0.30731041910095724,1969.91,-44.383706,-1969.91,0.0,44.384,3073.11,0.30731041910095724,-22143.95,0.0,0.0,0.0,,3073.11,0.30731041910095724,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-17 00:00:00,616.62,0.29014537824455816,-38306.0,0.0,0.0,0.0,,616.62,0.29014537824455816,-32553.94,0.0,0.0,0.0,,616.62,0.29014537824455816,-0.27,0.0023,0.27,0.0,117.391,616.62,0.29014537824455816,-34828.05,2300.0,73795.0,0.0,32.085,616.62,0.29014537824455816,-168823.44,14694.7,710472.07,0.0,48.349,616.62,0.29014537824455816,1969.91,-44.383706,-1969.91,0.0,44.384,616.62,0.29014537824455816,-22143.95,0.0,0.0,0.0,,616.62,0.29014537824455816,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-18 00:00:00,3292.57,0.30371992279057475,-38306.0,0.0,0.0,0.0,,3292.57,0.30371992279057475,-32553.94,0.0,0.0,0.0,,3292.57,0.30371992279057475,-0.27,0.0023,0.27,0.0,117.391,3292.57,0.30371992279057475,-34828.05,2300.0,73795.0,0.0,32.085,3292.57,0.30371992279057475,-168823.44,14694.7,710472.07,0.0,48.349,3292.57,0.30371992279057475,1969.91,-44.383706,-1969.91,0.0,44.384,3292.57,0.30371992279057475,-22143.95,0.0,0.0,0.0,,3292.57,0.30371992279057475,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-19 00:00:00,3197.22,0.27591855887612693,-38306.0,0.0,0.0,0.0,,3197.22,0.27591855887612693,-32553.94,0.0,0.0,0.0,,3197.22,0.27591855887612693,-0.27,0.0023,0.27,0.0,117.391,3197.22,0.27591855887612693,-34828.05,2300.0,73795.0,0.0,32.085,3197.22,0.27591855887612693,-168823.44,14694.7,710472.07,0.0,48.349,3197.22,0.27591855887612693,1969.91,-44.383706,-1969.91,0.0,44.384,3197.22,0.27591855887612693,-22143.95,0.0,0.0,0.0,,3197.22,0.27591855887612693,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-20 00:00:00,2008.37,0.2544488777724553,-38306.0,0.0,0.0,0.0,,2008.37,0.2544488777724553,-32553.94,0.0,0.0,0.0,,2008.37,0.2544488777724553,-0.27,0.0023,0.27,0.0,117.391,2008.37,0.2544488777724553,-34828.05,2300.0,73795.0,0.0,32.085,2008.37,0.2544488777724553,-168823.44,14694.7,710472.07,0.0,48.349,2008.37,0.2544488777724553,1969.91,-44.383706,-1969.91,0.0,44.384,2008.37,0.2544488777724553,-22143.95,0.0,0.0,0.0,,2008.37,0.2544488777724553,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-21 00:00:00,5454.59,0.18181957701569507,-38306.0,0.0,0.0,0.0,,5454.59,0.18181957701569507,-32553.94,0.0,0.0,0.0,,5454.59,0.18181957701569507,-0.27,0.0023,0.27,0.0,117.391,5454.59,0.18181957701569507,-34828.05,2300.0,73795.0,0.0,32.085,5454.59,0.18181957701569507,-168823.44,14694.7,710472.07,0.0,48.349,5454.59,0.18181957701569507,1969.91,-44.383706,-1969.91,0.0,44.384,5454.59,0.18181957701569507,-22143.95,0.0,0.0,0.0,,5454.59,0.18181957701569507,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-22 00:00:00,34622.93,0.15023511450369545,-38306.0,0.0,0.0,0.0,,34622.93,0.15023511450369545,-32553.94,0.0,0.0,0.0,,34622.93,0.15023511450369545,-0.27,0.0023,0.27,0.0,117.391,34622.93,0.15023511450369545,-34828.05,2300.0,73795.0,0.0,32.085,34622.93,0.15023511450369545,-168823.44,14694.7,710472.07,0.0,48.349,34622.93,0.15023511450369545,1969.91,-44.383706,-1969.91,0.0,44.384,34622.93,0.15023511450369545,-22143.95,0.0,0.0,0.0,,34622.93,0.15023511450369545,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-23 00:00:00,548.98,0.16170086325295305,-38306.0,0.0,0.0,0.0,,548.98,0.16170086325295305,-32553.94,0.0,0.0,0.0,,548.98,0.16170086325295305,-0.27,0.0023,0.27,0.0,117.391,548.98,0.16170086325295305,-34828.05,2300.0,73795.0,0.0,32.085,548.98,0.16170086325295305,-168823.44,14694.7,710472.07,0.0,48.349,548.98,0.16170086325295305,1969.91,-44.383706,-1969.91,0.0,44.384,548.98,0.16170086325295305,-22143.95,0.0,0.0,0.0,,548.98,0.16170086325295305,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-23 02:33:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-272535.44,14394.7,703350.07,0.0,48.862,,,,,,,,,,,,,,,,,,,,,
2022-01-23 02:34:25,,,,,,,,,,,,,,,,,,,,,,-,-,-39271.05,2150.0,72313.0,0.0,33.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 00:00:00,0.0,0.15566798401625462,-38306.0,0.0,0.0,0.0,,0.0,0.15566798401625462,-32553.94,0.0,0.0,0.0,,0.0,0.15566798401625462,-0.27,0.0023,0.27,0.0,117.391,0.0,0.15566798401625462,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.15566798401625462,-272535.44,14394.7,703350.07,0.0,48.862,0.0,0.15566798401625462,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.15566798401625462,-22143.95,0.0,0.0,0.0,,0.0,0.15566798401625462,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-25 00:00:00,1168.02,0.15072083676092274,-38306.0,0.0,0.0,0.0,,1168.02,0.15072083676092274,-32553.94,0.0,0.0,0.0,,1168.02,0.15072083676092274,-0.27,0.0023,0.27,0.0,117.391,1168.02,0.15072083676092274,-39271.05,2150.0,72313.0,0.0,33.634,1168.02,0.15072083676092274,-272535.44,14394.7,703350.07,0.0,48.862,1168.02,0.15072083676092274,1969.91,-44.383706,-1969.91,0.0,44.384,1168.02,0.15072083676092274,-22143.95,0.0,0.0,0.0,,1168.02,0.15072083676092274,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-26 00:00:00,1262.87,0.15780212759814752,-38306.0,0.0,0.0,0.0,,1262.87,0.15780212759814752,-32553.94,0.0,0.0,0.0,,1262.87,0.15780212759814752,-0.27,0.0023,0.27,0.0,117.391,1262.87,0.15780212759814752,-39271.05,2150.0,72313.0,0.0,33.634,1262.87,0.15780212759814752,-272535.44,14394.7,703350.07,0.0,48.862,1262.87,0.15780212759814752,1969.91,-44.383706,-1969.91,0.0,44.384,1262.87,0.15780212759814752,-22143.95,0.0,0.0,0.0,,1262.87,0.15780212759814752,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-27 00:00:00,169.63,0.15566295899385515,-38306.0,0.0,0.0,0.0,,169.63,0.15566295899385515,-32553.94,0.0,0.0,0.0,,169.63,0.15566295899385515,-0.27,0.0023,0.27,0.0,117.391,169.63,0.15566295899385515,-39271.05,2150.0,72313.0,0.0,33.634,169.63,0.15566295899385515,-272535.44,14394.7,703350.07,0.0,48.862,169.63,0.15566295899385515,1969.91,-44.383706,-1969.91,0.0,44.384,169.63,0.15566295899385515,-22143.95,0.0,0.0,0.0,,169.63,0.15566295899385515,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-28 00:00:00,668.09,0.16702141054059866,-38306.0,0.0,0.0,0.0,,668.09,0.16702141054059866,-32553.94,0.0,0.0,0.0,,668.09,0.16702141054059866,-0.27,0.0023,0.27,0.0,117.391,668.09,0.16702141054059866,-39271.05,2150.0,72313.0,0.0,33.634,668.09,0.16702141054059866,-272535.44,14394.7,703350.07,0.0,48.862,668.09,0.16702141054059866,1969.91,-44.383706,-1969.91,0.0,44.384,668.09,0.16702141054059866,-22143.95,0.0,0.0,0.0,,668.09,0.16702141054059866,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-29 00:00:00,8062.03,0.21096273099934504,-38306.0,0.0,0.0,0.0,,8062.03,0.21096273099934504,-32553.94,0.0,0.0,0.0,,8062.03,0.21096273099934504,-0.27,0.0023,0.27,0.0,117.391,8062.03,0.21096273099934504,-39271.05,2150.0,72313.0,0.0,33.634,8062.03,0.21096273099934504,-272535.44,14394.7,703350.07,0.0,48.862,8062.03,0.21096273099934504,1969.91,-44.383706,-1969.91,0.0,44.384,8062.03,0.21096273099934504,-22143.95,0.0,0.0,0.0,,8062.03,0.21096273099934504,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-30 00:00:00,1200.37,0.21963951677782456,-38306.0,0.0,0.0,0.0,,1200.37,0.21963951677782456,-32553.94,0.0,0.0,0.0,,1200.37,0.21963951677782456,-0.27,0.0023,0.27,0.0,117.391,1200.37,0.21963951677782456,-39271.05,2150.0,72313.0,0.0,33.634,1200.37,0.21963951677782456,-272535.44,14394.7,703350.07,0.0,48.862,1200.37,0.21963951677782456,1969.91,-44.383706,-1969.91,0.0,44.384,1200.37,0.21963951677782456,-22143.95,0.0,0.0,0.0,,1200.37,0.21963951677782456,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-01-31 00:00:00,0.0,0.226075242126006,-38306.0,0.0,0.0,0.0,,0.0,0.226075242126006,-32553.94,0.0,0.0,0.0,,0.0,0.226075242126006,-0.27,0.0023,0.27,0.0,117.391,0.0,0.226075242126006,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.226075242126006,-272535.44,14394.7,703350.07,0.0,48.862,0.0,0.226075242126006,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.226075242126006,-22143.95,0.0,0.0,0.0,,0.0,0.226075242126006,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-01 00:00:00,6294.67,0.22281168018748712,-38306.0,0.0,0.0,0.0,,6294.67,0.22281168018748712,-32553.94,0.0,0.0,0.0,,6294.67,0.22281168018748712,-0.27,0.0023,0.27,0.0,117.391,6294.67,0.22281168018748712,-39271.05,2150.0,72313.0,0.0,33.634,6294.67,0.22281168018748712,-272535.44,14394.7,703350.07,0.0,48.862,6294.67,0.22281168018748712,1969.91,-44.383706,-1969.91,0.0,44.384,6294.67,0.22281168018748712,-22143.95,0.0,0.0,0.0,,6294.67,0.22281168018748712,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-02 00:00:00,0.0,0.2136712446537698,-38306.0,0.0,0.0,0.0,,0.0,0.2136712446537698,-32553.94,0.0,0.0,0.0,,0.0,0.2136712446537698,-0.27,0.0023,0.27,0.0,117.391,0.0,0.2136712446537698,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.2136712446537698,-272535.44,14394.7,703350.07,0.0,48.862,0.0,0.2136712446537698,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.2136712446537698,-22143.95,0.0,0.0,0.0,,0.0,0.2136712446537698,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-03 00:00:00,163.48,0.21174794417024573,-38306.0,0.0,0.0,0.0,,163.48,0.21174794417024573,-32553.94,0.0,0.0,0.0,,163.48,0.21174794417024573,-0.27,0.0023,0.27,0.0,117.391,163.48,0.21174794417024573,-39271.05,2150.0,72313.0,0.0,33.634,163.48,0.21174794417024573,-272535.44,14394.7,703350.07,0.0,48.862,163.48,0.21174794417024573,1969.91,-44.383706,-1969.91,0.0,44.384,163.48,0.21174794417024573,-22143.95,0.0,0.0,0.0,,163.48,0.21174794417024573,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-04 00:00:00,1481.97,0.22797643121091082,-38306.0,0.0,0.0,0.0,,1481.97,0.22797643121091082,-32553.94,0.0,0.0,0.0,,1481.97,0.22797643121091082,-0.27,0.0023,0.27,0.0,117.391,1481.97,0.22797643121091082,-39271.05,2150.0,72313.0,0.0,33.634,1481.97,0.22797643121091082,-272535.44,14394.7,703350.07,0.0,48.862,1481.97,0.22797643121091082,1969.91,-44.383706,-1969.91,0.0,44.384,1481.97,0.22797643121091082,-22143.95,0.0,0.0,0.0,,1481.97,0.22797643121091082,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-05 00:00:00,1329.7,0.23852082067573643,-38306.0,0.0,0.0,0.0,,1329.7,0.23852082067573643,-32553.94,0.0,0.0,0.0,,1329.7,0.23852082067573643,-0.27,0.0023,0.27,0.0,117.391,1329.7,0.23852082067573643,-39271.05,2150.0,72313.0,0.0,33.634,1329.7,0.23852082067573643,-272535.44,14394.7,703350.07,0.0,48.862,1329.7,0.23852082067573643,1969.91,-44.383706,-1969.91,0.0,44.384,1329.7,0.23852082067573643,-22143.95,0.0,0.0,0.0,,1329.7,0.23852082067573643,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-06 00:00:00,1006.0,0.2414646614289481,-38306.0,0.0,0.0,0.0,,1006.0,0.2414646614289481,-32553.94,0.0,0.0,0.0,,1006.0,0.2414646614289481,-0.27,0.0023,0.27,0.0,117.391,1006.0,0.2414646614289481,-39271.05,2150.0,72313.0,0.0,33.634,1006.0,0.2414646614289481,-272535.44,14394.7,703350.07,0.0,48.862,1006.0,0.2414646614289481,1969.91,-44.383706,-1969.91,0.0,44.384,1006.0,0.2414646614289481,-22143.95,0.0,0.0,0.0,,1006.0,0.2414646614289481,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-06 04:05:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-333275.44,12994.7,599638.07,0.0,46.145,,,,,,,,,,,,,,,,,,,,,
2022-02-07 00:00:00,123.79,0.24756229669778831,-38306.0,0.0,0.0,0.0,,123.79,0.24756229669778831,-32553.94,0.0,0.0,0.0,,123.79,0.24756229669778831,-0.27,0.0023,0.27,0.0,117.391,123.79,0.24756229669778831,-39271.05,2150.0,72313.0,0.0,33.634,123.79,0.24756229669778831,-333275.44,12994.7,599638.07,0.0,46.145,123.79,0.24756229669778831,1969.91,-44.383706,-1969.91,0.0,44.384,123.79,0.24756229669778831,-22143.95,0.0,0.0,0.0,,123.79,0.24756229669778831,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-08 00:00:00,2185.28,0.23321869574467805,-38306.0,0.0,0.0,0.0,,2185.28,0.23321869574467805,-32553.94,0.0,0.0,0.0,,2185.28,0.23321869574467805,-0.27,0.0023,0.27,0.0,117.391,2185.28,0.23321869574467805,-39271.05,2150.0,72313.0,0.0,33.634,2185.28,0.23321869574467805,-333275.44,12994.7,599638.07,0.0,46.145,2185.28,0.23321869574467805,1969.91,-44.383706,-1969.91,0.0,44.384,2185.28,0.23321869574467805,-22143.95,0.0,0.0,0.0,,2185.28,0.23321869574467805,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-09 00:00:00,2926.92,0.2251475350126058,-38306.0,0.0,0.0,0.0,,2926.92,0.2251475350126058,-32553.94,0.0,0.0,0.0,,2926.92,0.2251475350126058,-0.27,0.0023,0.27,0.0,117.391,2926.92,0.2251475350126058,-39271.05,2150.0,72313.0,0.0,33.634,2926.92,0.2251475350126058,-333275.44,12994.7,599638.07,0.0,46.145,2926.92,0.2251475350126058,1969.91,-44.383706,-1969.91,0.0,44.384,2926.92,0.2251475350126058,-22143.95,0.0,0.0,0.0,,2926.92,0.2251475350126058,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-10 00:00:00,3331.81,0.19793843125826935,-38306.0,0.0,0.0,0.0,,3331.81,0.19793843125826935,-32553.94,0.0,0.0,0.0,,3331.81,0.19793843125826935,-0.27,0.0023,0.27,0.0,117.391,3331.81,0.19793843125826935,-39271.05,2150.0,72313.0,0.0,33.634,3331.81,0.19793843125826935,-333275.44,12994.7,599638.07,0.0,46.145,3331.81,0.19793843125826935,1969.91,-44.383706,-1969.91,0.0,44.384,3331.81,0.19793843125826935,-22143.95,0.0,0.0,0.0,,3331.81,0.19793843125826935,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-11 00:00:00,0.0,0.18866232817016435,-38306.0,0.0,0.0,0.0,,0.0,0.18866232817016435,-32553.94,0.0,0.0,0.0,,0.0,0.18866232817016435,-0.27,0.0023,0.27,0.0,117.391,0.0,0.18866232817016435,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.18866232817016435,-333275.44,12994.7,599638.07,0.0,46.145,0.0,0.18866232817016435,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.18866232817016435,-22143.95,0.0,0.0,0.0,,0.0,0.18866232817016435,-5470.0199999999995,13.63,469.72,0.0,34.462
2022-02-11 01:40:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-7314.839999999999,0.0,0.0,0.0,
2022-02-11 01:41:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-367598.71,11994.7,538898.07,0.0,44.928,,,,,,,,,,,,,,,,,,,,,
2022-02-12 00:00:00,914.31,0.18286194784739782,-38306.0,0.0,0.0,0.0,,914.31,0.18286194784739782,-32553.94,0.0,0.0,0.0,,914.31,0.18286194784739782,-0.27,0.0023,0.27,0.0,117.391,914.31,0.18286194784739782,-39271.05,2150.0,72313.0,0.0,33.634,914.31,0.18286194784739782,-367598.71,11994.7,538898.07,0.0,44.928,914.31,0.18286194784739782,1969.91,-44.383706,-1969.91,0.0,44.384,914.31,0.18286194784739782,-22143.95,0.0,0.0,0.0,,914.31,0.18286194784739782,-7314.839999999999,0.0,0.0,0.0,
2022-02-13 00:00:00,288.54,0.18253415799317535,-38306.0,0.0,0.0,0.0,,288.54,0.18253415799317535,-32553.94,0.0,0.0,0.0,,288.54,0.18253415799317535,-0.27,0.0023,0.27,0.0,117.391,288.54,0.18253415799317535,-39271.05,2150.0,72313.0,0.0,33.634,288.54,0.18253415799317535,-367598.71,11994.7,538898.07,0.0,44.928,288.54,0.18253415799317535,1969.91,-44.383706,-1969.91,0.0,44.384,288.54,0.18253415799317535,-22143.95,0.0,0.0,0.0,,288.54,0.18253415799317535,-7314.839999999999,0.0,0.0,0.0,
2022-02-14 00:00:00,1608.17,0.1845002859344236,-38306.0,0.0,0.0,0.0,,1608.17,0.1845002859344236,-32553.94,0.0,0.0,0.0,,1608.17,0.1845002859344236,-0.27,0.0023,0.27,0.0,117.391,1608.17,0.1845002859344236,-39271.05,2150.0,72313.0,0.0,33.634,1608.17,0.1845002859344236,-367598.71,11994.7,538898.07,0.0,44.928,1608.17,0.1845002859344236,1969.91,-44.383706,-1969.91,0.0,44.384,1608.17,0.1845002859344236,-22143.95,0.0,0.0,0.0,,1608.17,0.1845002859344236,-7314.839999999999,0.0,0.0,0.0,
2022-02-15 00:00:00,1340.23,0.19300532645912394,-38306.0,0.0,0.0,0.0,,1340.23,0.19300532645912394,-32553.94,0.0,0.0,0.0,,1340.23,0.19300532645912394,-0.27,0.0023,0.27,0.0,117.391,1340.23,0.19300532645912394,-39271.05,2150.0,72313.0,0.0,33.634,1340.23,0.19300532645912394,-367598.71,11994.7,538898.07,0.0,44.928,1340.23,0.19300532645912394,1969.91,-44.383706,-1969.91,0.0,44.384,1340.23,0.19300532645912394,-22143.95,0.0,0.0,0.0,,1340.23,0.19300532645912394,-7314.839999999999,0.0,0.0,0.0,
2022-02-16 00:00:00,1911.83,0.19973369694858512,-38306.0,0.0,0.0,0.0,,1911.83,0.19973369694858512,-32553.94,0.0,0.0,0.0,,1911.83,0.19973369694858512,-0.27,0.0023,0.27,0.0,117.391,1911.83,0.19973369694858512,-39271.05,2150.0,72313.0,0.0,33.634,1911.83,0.19973369694858512,-367598.71,11994.7,538898.07,0.0,44.928,1911.83,0.19973369694858512,1969.91,-44.383706,-1969.91,0.0,44.384,1911.83,0.19973369694858512,-22143.95,0.0,0.0,0.0,,1911.83,0.19973369694858512,-7314.839999999999,0.0,0.0,0.0,
2022-02-17 00:00:00,0.0,0.1840062277984159,-38306.0,0.0,0.0,0.0,,0.0,0.1840062277984159,-32553.94,0.0,0.0,0.0,,0.0,0.1840062277984159,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1840062277984159,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.1840062277984159,-367598.71,11994.7,538898.07,0.0,44.928,0.0,0.1840062277984159,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.1840062277984159,-22143.95,0.0,0.0,0.0,,0.0,0.1840062277984159,-7314.839999999999,0.0,0.0,0.0,
2022-02-18 00:00:00,0.0,0.1773970094052835,-38306.0,0.0,0.0,0.0,,0.0,0.1773970094052835,-32553.94,0.0,0.0,0.0,,0.0,0.1773970094052835,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1773970094052835,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.1773970094052835,-367598.71,11994.7,538898.07,0.0,44.928,0.0,0.1773970094052835,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.1773970094052835,-22143.95,0.0,0.0,0.0,,0.0,0.1773970094052835,-7314.839999999999,0.0,0.0,0.0,
2022-02-19 00:00:00,1586.13,0.16738874936579518,-38306.0,0.0,0.0,0.0,,1586.13,0.16738874936579518,-32553.94,0.0,0.0,0.0,,1586.13,0.16738874936579518,-0.27,0.0023,0.27,0.0,117.391,1586.13,0.16738874936579518,-39271.05,2150.0,72313.0,0.0,33.634,1586.13,0.16738874936579518,-367598.71,11994.7,538898.07,0.0,44.928,1586.13,0.16738874936579518,1969.91,-44.383706,-1969.91,0.0,44.384,1586.13,0.16738874936579518,-22143.95,0.0,0.0,0.0,,1586.13,0.16738874936579518,-7314.839999999999,0.0,0.0,0.0,
2022-02-20 00:00:00,0.0,0.15984742355855533,-38306.0,0.0,0.0,0.0,,0.0,0.15984742355855533,-32553.94,0.0,0.0,0.0,,0.0,0.15984742355855533,-0.27,0.0023,0.27,0.0,117.391,0.0,0.15984742355855533,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.15984742355855533,-367598.71,11994.7,538898.07,0.0,44.928,0.0,0.15984742355855533,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.15984742355855533,-22143.95,0.0,0.0,0.0,,0.0,0.15984742355855533,-7314.839999999999,0.0,0.0,0.0,
2022-02-21 00:00:00,5072.59,0.13929552066181977,-38306.0,0.0,0.0,0.0,,5072.59,0.13929552066181977,-32553.94,0.0,0.0,0.0,,5072.59,0.13929552066181977,-0.27,0.0023,0.27,0.0,117.391,5072.59,0.13929552066181977,-39271.05,2150.0,72313.0,0.0,33.634,5072.59,0.13929552066181977,-367598.71,11994.7,538898.07,0.0,44.928,5072.59,0.13929552066181977,1969.91,-44.383706,-1969.91,0.0,44.384,5072.59,0.13929552066181977,-22143.95,0.0,0.0,0.0,,5072.59,0.13929552066181977,-7314.839999999999,0.0,0.0,0.0,
2022-02-22 00:00:00,0.0,0.14344439476897777,-38306.0,0.0,0.0,0.0,,0.0,0.14344439476897777,-32553.94,0.0,0.0,0.0,,0.0,0.14344439476897777,-0.27,0.0023,0.27,0.0,117.391,0.0,0.14344439476897777,-39271.05,2150.0,72313.0,0.0,33.634,0.0,0.14344439476897777,-367598.71,11994.7,538898.07,0.0,44.928,0.0,0.14344439476897777,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.14344439476897777,-22143.95,0.0,0.0,0.0,,0.0,0.14344439476897777,-7314.839999999999,0.0,0.0,0.0,
2022-02-23 00:00:00,407.17,0.1424926195046616,-38306.0,0.0,0.0,0.0,,407.17,0.1424926195046616,-32553.94,0.0,0.0,0.0,,407.17,0.1424926195046616,-0.27,0.0023,0.27,0.0,117.391,407.17,0.1424926195046616,-39271.05,2150.0,72313.0,0.0,33.634,407.17,0.1424926195046616,-367598.71,11994.7,538898.07,0.0,44.928,407.17,0.1424926195046616,1969.91,-44.383706,-1969.91,0.0,44.384,407.17,0.1424926195046616,-22143.95,0.0,0.0,0.0,,407.17,0.1424926195046616,-7314.839999999999,0.0,0.0,0.0,
